timestamp,t7,t8,pz,af3,af4
1740095423.8597,5078.974,4281.026,4256.41,4418.974,4287.692
1740095423.8675,4800,4268.205,4247.179,4420.513,4283.59
1740095423.8755,4773.333,4255.385,4209.744,4413.333,4273.846
1740095423.8833,4933.333,4230.256,4175.897,4383.077,4245.641
1740095423.8913,4771.282,4211.795,4178.462,4368.205,4232.308
1740095423.899,4763.077,4228.205,4221.538,4385.641,4254.359
1740095423.907,5021.538,4267.692,4251.795,4418.462,4289.231
1740095423.9148,4933.333,4271.795,4255.385,4426.667,4287.692
1740095423.9226,4744.615,4259.487,4241.538,4417.436,4272.308
1740095423.9306,4980.513,4279.487,4258.462,4436.41,4294.872
1740095423.9385,5078.974,4303.59,4236.923,4466.667,4325.641
1740095423.9465,4678.974,4280,4188.718,4436.923,4295.385
1740095423.9545,4586.667,4242.564,4177.436,4385.641,4247.692
1740095423.9625,4978.462,4243.077,4221.538,4383.59,4245.128
1740095423.9703,5027.692,4252.821,4236.923,4401.538,4256.41
1740095423.978,4791.795,4251.282,4243.59,4403.077,4260.513
1740095423.9858,4865.641,4278.462,4244.615,4422.051,4285.128
1740095423.9936,5064.615,4314.359,4236.923,4451.795,4313.333
1740095424.0014,4943.59,4329.744,4221.538,4471.795,4331.795
1740095424.0092,4730.256,4345.128,4221.026,4484.103,4348.205
1740095424.0171,4769.231,4336.923,4225.641,4469.231,4335.897
1740095424.0251,4949.744,4304.103,4238.462,4443.59,4311.795
1740095424.0331,5015.385,4311.282,4260.513,4450.769,4323.077
1740095424.0411,4908.718,4326.667,4242.051,4460.513,4328.718
1740095424.0491,4752.821,4281.538,4205.128,4429.744,4292.308
1740095424.057,4804.103,4284.103,4196.41,4438.462,4308.718
1740095424.065,5015.385,4335.897,4216.41,4467.179,4353.333
1740095424.073,4838.974,4314.872,4209.744,4434.872,4326.667
1740095424.081,4611.282,4271.795,4225.641,4392.308,4279.487
1740095424.089,4923.077,4294.359,4249.744,4412.308,4301.026
1740095424.0969,5060.513,4294.359,4261.026,4418.974,4314.359
1740095424.1049,4699.487,4268.718,4242.051,4395.897,4289.744
1740095424.1129,4810.256,4295.897,4246.154,4410.256,4300.513
1740095424.1207,5128.205,4323.59,4237.949,4435.897,4328.718
1740095424.1287,4830.769,4311.795,4216.41,4432.308,4327.692
1740095424.1366,4629.744,4324.103,4216.41,4445.128,4336.41
1740095424.1446,4972.308,4353.846,4255.897,4475.385,4367.692
1740095424.1524,5033.846,4346.154,4274.359,4474.359,4369.231
1740095424.1604,4734.359,4320.513,4254.359,4448.205,4341.026
1740095424.1682,4736.41,4294.359,4230.769,4420,4314.359
1740095424.1761,4974.359,4282.564,4220.513,4414.872,4308.718
1740095424.1839,4929.231,4290.769,4220.513,4427.692,4319.487
1740095424.1917,4724.103,4297.949,4197.436,4428.718,4325.641
1740095424.1995,4765.128,4287.179,4192.308,4417.949,4316.41
1740095424.2073,4933.333,4306.154,4224.615,4441.538,4333.846
1740095424.215,4884.103,4327.692,4253.846,4450.769,4345.641
1740095424.2228,4724.103,4315.385,4237.949,4424.103,4329.231
1740095424.2306,4834.872,4302.051,4250.256,4408.718,4316.41
1740095424.2386,5066.667,4311.795,4270.769,4425.128,4329.231
1740095424.2466,4939.487,4322.564,4273.846,4434.359,4342.564
1740095424.2545,4750.769,4329.744,4248.205,4434.872,4349.744
1740095424.2625,5001.026,4344.615,4238.974,4453.846,4365.641
1740095424.2703,5072.821,4365.641,4234.872,4461.026,4385.128
1740095424.2783,4670.769,4358.462,4235.385,4403.59,4377.949
1740095424.2863,4668.718,4317.949,4216.41,4321.026,4338.462
1740095424.2942,5023.59,4306.154,4203.59,4296.923,4322.564
1740095424.3022,4824.615,4314.359,4200,4298.462,4325.641
1740095424.3102,4551.795,4294.872,4195.897,4270.256,4304.103
1740095424.318,4908.718,4289.231,4205.641,4261.026,4295.385
1740095424.3258,5070.769,4321.026,4230.256,4295.385,4330.256
1740095424.3337,4691.282,4324.103,4253.333,4308.718,4340.513
1740095424.3415,4699.487,4312.308,4250.256,4296.923,4321.538
1740095424.3495,5113.846,4312.821,4256.923,4287.179,4315.897
1740095424.3573,4996.923,4300,4254.359,4280,4314.359
1740095424.3653,4678.974,4285.128,4250.769,4272.308,4303.59
1740095424.3732,4962.051,4305.128,4233.846,4284.615,4313.846
1740095424.3812,5173.333,4299.487,4225.128,4282.051,4311.282
1740095424.389,4773.333,4268.718,4213.333,4266.154,4294.872
1740095424.397,4724.103,4271.795,4219.487,4262.051,4301.026
1740095424.4048,5056.41,4276.923,4203.59,4254.359,4300
1740095424.4127,4826.667,4241.538,4190.256,4220,4258.462
1740095424.4205,4527.179,4208.718,4192.821,4175.897,4221.538
1740095424.4285,4857.436,4210.769,4206.667,4188.205,4217.949
1740095424.4363,5074.872,4224.103,4215.897,4271.282,4231.795
1740095424.4443,4900.513,4242.051,4247.179,4345.641,4255.897
1740095424.4522,4910.769,4262.564,4275.897,4363.077,4275.897
1740095424.4602,5042.051,4283.077,4264.103,4375.897,4290.256
1740095424.4682,4935.385,4294.359,4251.282,4394.872,4306.667
1740095424.4762,4892.308,4299.487,4252.821,4401.538,4325.641
1740095424.4842,5011.282,4293.333,4243.077,4394.872,4320.513
1740095424.4921,4884.103,4274.872,4194.872,4378.974,4300
1740095424.5001,4707.692,4258.974,4197.436,4364.103,4294.359
1740095424.5079,4921.026,4276.41,4242.564,4376.41,4310.769
1740095424.5157,4986.667,4287.692,4275.897,4382.564,4311.282
1740095424.5235,4736.41,4270.769,4260.513,4369.231,4297.436
1740095424.5313,4931.282,4255.385,4255.385,4357.436,4288.205
1740095424.539,5144.615,4273.846,4256.41,4365.641,4297.949
1740095424.5468,4820.513,4288.718,4259.487,4371.282,4304.615
1740095424.5546,4783.59,4272.821,4239.487,4357.436,4293.333
1740095424.5624,5044.103,4262.564,4218.462,4344.615,4285.641
1740095424.5702,4800,4266.667,4193.333,4342.564,4285.641
1740095424.5781,4629.744,4256.41,4190.769,4335.385,4272.821
1740095424.5859,4964.103,4244.615,4214.359,4324.103,4260.513
1740095424.5937,4921.026,4253.333,4238.462,4320.513,4268.205
1740095424.6015,4621.538,4253.333,4249.231,4315.897,4272.308
1740095424.6093,4865.641,4261.538,4260.513,4324.103,4281.026
1740095424.617,5126.154,4281.026,4269.231,4336.41,4293.333
1740095424.6248,4843.077,4278.462,4249.744,4331.282,4293.333
1740095424.6328,4750.769,4262.564,4249.231,4320,4284.615
1740095424.6408,5050.256,4275.897,4242.051,4333.846,4294.872
1740095424.6488,4964.103,4272.308,4218.974,4330.769,4292.308
1740095424.6566,4687.179,4249.231,4200,4313.846,4277.949
1740095424.6646,4916.923,4256.923,4223.59,4317.949,4280
1740095424.6726,5087.179,4278.462,4226.154,4335.897,4293.333
1740095424.6806,4797.949,4274.359,4217.436,4340.513,4296.923
1740095424.6886,4750.769,4268.205,4206.667,4336.41,4294.359
1740095424.6965,4966.154,4271.282,4207.179,4326.667,4284.103
1740095424.7043,4843.077,4268.205,4194.872,4321.538,4277.949
1740095424.7123,4756.923,4273.846,4202.051,4338.974,4293.846
1740095424.7201,4908.718,4284.615,4225.128,4352.308,4305.128
1740095424.7281,4908.718,4285.641,4248.718,4337.949,4293.333
1740095424.7358,4830.769,4286.667,4261.026,4326.667,4290.769
1740095424.7438,4867.692,4292.821,4269.744,4335.385,4304.103
1740095424.7516,4912.821,4285.128,4270.769,4332.821,4300
1740095424.7596,4943.59,4277.436,4247.179,4322.051,4285.641
1740095424.7674,4882.051,4269.744,4240,4311.795,4278.974
1740095424.7753,4816.41,4257.436,4238.974,4302.564,4274.872
1740095424.7831,4933.333,4252.308,4244.103,4294.359,4267.179
1740095424.7911,4986.667,4271.795,4235.385,4310.769,4279.487
1740095424.7989,4849.231,4258.974,4218.974,4302.051,4272.308
1740095424.8069,4769.231,4227.692,4189.744,4278.974,4251.282
1740095424.8146,4906.667,4264.615,4213.333,4317.436,4288.718
1740095424.8224,4980.513,4326.667,4238.462,4373.333,4345.128
1740095424.8302,4763.077,4310.256,4245.641,4356.923,4328.205
1740095424.838,4703.59,4276.41,4252.308,4324.103,4297.949
1740095424.8458,4980.513,4271.282,4264.615,4315.385,4293.846
1740095424.8535,4947.692,4237.436,4245.641,4285.641,4262.564
1740095424.8613,4750.769,4222.564,4251.795,4274.872,4249.744
1740095424.8691,5019.487,4273.333,4273.333,4316.41,4292.821
1740095424.8769,5089.231,4302.051,4257.436,4340,4315.897
1740095424.8847,4742.564,4277.949,4243.077,4327.179,4295.385
1740095424.8926,4886.154,4272.308,4243.59,4328.718,4291.282
1740095424.9004,5105.641,4262.564,4224.103,4318.462,4288.718
1740095424.9082,4756.923,4240,4198.462,4301.538,4281.538
1740095424.916,4685.128,4246.667,4211.795,4312.308,4289.744
1740095424.9238,4970.256,4263.59,4203.59,4327.179,4294.359
1740095424.9315,4785.641,4247.692,4187.692,4305.641,4273.846
1740095424.9393,4666.667,4252.308,4198.462,4303.077,4278.462
1740095424.9473,5021.538,4278.974,4237.436,4322.051,4298.974
1740095424.9553,4908.718,4283.077,4250.769,4325.641,4303.077
1740095424.9633,4621.538,4274.359,4267.179,4322.564,4302.564
1740095424.9712,4937.436,4265.128,4258.974,4313.846,4296.41
1740095424.9792,5091.282,4252.821,4246.667,4295.897,4275.385
1740095424.9872,4795.897,4262.564,4247.179,4303.59,4276.923
1740095424.995,4847.179,4266.667,4246.667,4315.385,4288.718
1740095425.0028,4982.564,4248.718,4226.154,4292.821,4276.923
1740095425.0107,4845.128,4253.846,4230.769,4286.154,4275.385
1740095425.0185,4841.026,4274.872,4233.333,4322.051,4296.923
1740095425.0265,4908.718,4271.282,4205.641,4344.615,4305.128
1740095425.0343,4797.949,4243.59,4194.872,4327.179,4289.231
1740095425.0423,4783.59,4230.769,4218.974,4314.872,4282.564
1740095425.05,4857.436,4227.179,4242.564,4309.231,4276.41
1740095425.058,4843.077,4227.179,4239.487,4305.641,4269.744
1740095425.0658,4929.231,4243.59,4252.821,4317.436,4282.051
1740095425.0738,4949.744,4274.359,4259.487,4341.026,4307.179
1740095425.0818,4841.026,4283.59,4264.103,4344.103,4310.769
1740095425.0897,4916.923,4273.846,4246.154,4334.359,4301.538
1740095425.0975,4955.897,4262.564,4238.462,4318.974,4290.256
1740095425.1055,4841.026,4267.692,4232.821,4318.974,4291.795
1740095425.1133,4902.564,4278.974,4237.436,4330.256,4301.026
1740095425.1213,4943.59,4268.718,4217.949,4321.538,4289.231
1740095425.129,4806.154,4243.077,4210.256,4290.769,4260
1740095425.1368,4859.487,4241.026,4211.795,4283.59,4254.359
1740095425.1448,4904.615,4259.487,4205.641,4304.615,4272.821
1740095425.1526,4738.462,4269.744,4198.974,4315.385,4282.564
1740095425.1604,4791.795,4257.949,4200,4297.949,4266.667
1740095425.1681,4875.897,4242.564,4213.846,4284.103,4249.744
1740095425.1759,4818.462,4267.179,4249.744,4316.41,4280
1740095425.1839,4908.718,4302.051,4274.872,4349.231,4318.462
1740095425.1917,4914.872,4303.077,4255.385,4343.077,4317.949
1740095425.1995,4795.897,4281.026,4252.821,4325.641,4297.949
1740095425.2073,4933.333,4277.436,4264.615,4330.256,4303.077
1740095425.215,5046.154,4277.436,4262.051,4326.667,4303.59
1740095425.2228,4826.667,4270.769,4241.538,4313.333,4289.744
1740095425.2308,4820.513,4264.615,4251.282,4309.231,4282.051
1740095425.2388,5025.641,4259.487,4241.538,4307.692,4280
1740095425.2466,4884.103,4243.077,4221.538,4287.179,4260
1740095425.2543,4720,4244.615,4213.846,4283.077,4255.385
1740095425.2623,4923.077,4259.487,4227.179,4305.128,4273.846
1740095425.2703,4980.513,4252.308,4218.974,4307.179,4276.923
1740095425.2783,4810.256,4239.487,4217.949,4285.641,4264.103
1740095425.2863,4761.026,4215.897,4210.256,4251.282,4233.333
1740095425.2942,4812.308,4181.538,4209.231,4217.949,4195.385
1740095425.302,4929.231,4179.487,4227.179,4213.333,4192.821
1740095425.3098,4990.769,4197.436,4233.846,4224.615,4214.872
1740095425.3176,4836.923,4184.103,4227.179,4212.821,4204.615
1740095425.3256,4873.846,4187.692,4248.205,4217.949,4203.077
1740095425.3335,5078.974,4225.128,4276.923,4254.359,4234.359
1740095425.3415,4949.744,4248.718,4262.051,4272.308,4249.744
1740095425.3493,4812.308,4249.744,4254.359,4257.949,4235.897
1740095425.3573,4925.128,4258.462,4250.769,4250.256,4235.385
1740095425.3651,4947.692,4261.026,4260,4240.513,4228.718
1740095425.373,4910.769,4246.667,4257.436,4218.462,4204.615
1740095425.3808,4877.949,4224.615,4259.487,4195.385,4182.564
1740095425.3888,4828.718,4213.846,4245.128,4185.641,4173.846
1740095425.3966,4921.026,4205.128,4247.692,4175.897,4160
1740095425.4046,4925.128,4201.026,4246.667,4174.359,4157.436
1740095425.4123,4818.462,4221.026,4244.615,4197.949,4186.667
1740095425.4203,4943.59,4251.795,4240.513,4228.205,4215.897
1740095425.4281,4951.795,4266.667,4247.179,4245.641,4224.103
1740095425.4361,4742.564,4277.436,4255.385,4258.462,4233.846
1740095425.4439,4832.821,4282.051,4250.769,4255.385,4237.949
1740095425.4516,4847.179,4252.308,4225.128,4216.923,4204.103
1740095425.4594,4654.359,4218.974,4202.051,4183.077,4169.744
1740095425.4672,4882.051,4200.513,4196.923,4170.769,4158.462
1740095425.4752,5044.103,4191.795,4190.769,4167.179,4155.897
1740095425.4832,4689.231,4196.923,4201.538,4168.718,4156.41
1740095425.4911,4750.769,4224.103,4217.436,4187.692,4174.359
1740095425.4989,5163.077,4239.487,4221.538,4205.128,4191.795
1740095425.5069,4918.974,4256.923,4208.205,4229.231,4215.385
1740095425.5147,4670.769,4273.846,4228.205,4251.282,4231.795
1740095425.5225,5007.179,4250.769,4237.949,4240,4214.359
1740095425.5302,5064.615,4220,4242.051,4218.462,4190.256
1740095425.538,4765.128,4234.872,4237.436,4228.718,4204.103
1740095425.5458,4873.846,4243.59,4241.026,4224.103,4209.231
1740095425.5536,5005.128,4221.538,4237.436,4194.359,4184.103
1740095425.5616,4867.692,4228.718,4248.718,4205.641,4186.667
1740095425.5695,4912.821,4240.513,4244.615,4227.179,4203.077
1740095425.5775,4972.308,4230.769,4243.077,4216.923,4199.487
1740095425.5855,4894.359,4252.821,4260.513,4224.103,4209.231
1740095425.5935,4962.051,4277.436,4270.769,4248.205,4225.641
1740095425.6015,4955.897,4269.744,4271.282,4249.744,4223.077
1740095425.6092,4869.744,4283.59,4277.436,4261.026,4238.974
1740095425.617,4988.718,4295.897,4277.436,4267.179,4250.256
1740095425.625,4935.385,4272.821,4254.872,4246.667,4226.667
1740095425.633,4724.103,4260.513,4262.564,4240,4217.949
1740095425.641,4970.256,4288.718,4269.744,4264.615,4245.128
1740095425.6489,5134.359,4285.641,4261.026,4260,4239.487
1740095425.6569,4769.231,4259.487,4252.821,4240.513,4213.846
1740095425.6647,4793.846,4272.821,4278.462,4247.179,4228.718
1740095425.6727,5154.872,4321.026,4277.949,4277.436,4274.872
1740095425.6807,4939.487,4334.359,4264.103,4282.051,4289.231
1740095425.6886,4693.333,4308.718,4247.692,4257.949,4272.821
1740095425.6964,4974.359,4286.667,4248.718,4233.846,4256.41
1740095425.7044,4986.667,4277.949,4249.231,4221.538,4248.718
1740095425.7122,4769.231,4274.872,4256.41,4210.769,4240
1740095425.7202,4900.513,4263.077,4253.333,4196.923,4226.154
1740095425.7281,4982.564,4257.949,4253.846,4202.564,4232.308
1740095425.7361,4853.333,4272.308,4254.872,4211.282,4250.769
1740095425.7439,4912.821,4271.282,4247.692,4197.949,4245.641
1740095425.7519,5019.487,4249.744,4248.718,4186.154,4228.205
1740095425.7599,4882.051,4273.333,4247.692,4215.897,4250.769
1740095425.7678,4793.846,4301.538,4241.026,4235.897,4265.128
1740095425.7758,4937.436,4276.41,4230.256,4216.41,4237.949
1740095425.7838,4941.538,4264.103,4235.897,4214.359,4233.333
1740095425.7918,4750.769,4307.179,4218.974,4248.718,4269.744
1740095425.7998,4826.667,4305.641,4202.051,4242.051,4270.769
1740095425.8077,4945.641,4271.795,4204.103,4222.051,4257.436
1740095425.8155,4746.667,4280.513,4243.077,4237.949,4271.282
1740095425.8233,4705.641,4294.872,4253.333,4243.59,4272.821
1740095425.8311,4966.154,4280,4258.974,4226.667,4254.872
1740095425.8389,4943.59,4278.462,4269.231,4232.821,4255.897
1740095425.8466,4750.769,4268.718,4268.718,4225.128,4245.128
1740095425.8544,4873.846,4260,4255.385,4213.333,4235.897
1740095425.8622,5078.974,4320,4267.692,4265.128,4285.641
1740095425.87,4968.205,4376.41,4267.692,4315.897,4328.718
1740095425.878,4861.538,4361.026,4248.718,4307.179,4318.974
1740095425.886,4941.538,4328.718,4231.282,4284.103,4298.974
1740095425.8939,4847.179,4322.051,4209.231,4276.41,4290.769
1740095425.9019,4685.128,4322.051,4205.641,4275.897,4289.231
1740095425.9099,4877.949,4324.615,4214.359,4282.564,4299.487
1740095425.9179,4937.436,4297.949,4220.513,4259.487,4280
1740095425.9257,4617.436,4263.59,4225.641,4226.667,4250.769
1740095425.9334,4726.154,4275.897,4266.667,4236.41,4264.615
1740095425.9414,5111.795,4320,4282.051,4276.41,4308.205
1740095425.9494,4918.974,4326.667,4272.308,4284.103,4318.974
1740095425.9574,4691.282,4317.436,4262.564,4275.897,4308.205
1740095425.9652,5052.308,4335.385,4278.462,4296.41,4323.077
1740095425.9731,5142.564,4363.59,4262.564,4330.769,4358.974
1740095425.9809,4691.282,4339.487,4231.282,4304.615,4337.436
1740095425.9889,4672.821,4283.077,4201.538,4247.179,4275.385
1740095425.9967,5009.231,4283.59,4209.231,4250.769,4273.846
1740095426.0047,4867.692,4315.897,4227.692,4277.949,4302.564
1740095426.0124,4613.333,4310.769,4239.487,4263.077,4287.692
1740095426.0204,4818.462,4297.436,4245.641,4254.872,4276.41
1740095426.0282,4980.513,4300.513,4256.923,4267.179,4287.692
1740095426.0362,4767.179,4290.769,4269.744,4253.333,4277.949
1740095426.044,4785.641,4305.128,4269.231,4254.359,4285.641
1740095426.0517,5037.949,4324.615,4264.103,4274.359,4302.564
1740095426.0595,4908.718,4294.359,4244.615,4261.538,4282.051
1740095426.0673,4758.974,4266.667,4249.744,4242.564,4265.128
1740095426.0751,4957.949,4290.256,4252.308,4264.615,4292.821
1740095426.0829,4972.308,4305.641,4240.513,4277.436,4303.59
1740095426.0906,4775.385,4302.564,4213.846,4267.692,4288.205
1740095426.0984,4787.692,4290.256,4220,4256.923,4276.923
1740095426.1062,4818.462,4288.205,4240,4265.641,4286.154
1740095426.114,4904.615,4317.949,4272.308,4295.385,4316.41
1740095426.122,5044.103,4342.564,4277.436,4322.051,4341.538
1740095426.1299,4908.718,4326.154,4270.256,4313.846,4332.821
1740095426.1379,4804.103,4323.59,4255.897,4307.179,4323.59
1740095426.1457,5029.744,4343.59,4248.205,4321.538,4332.821
1740095426.1535,4996.923,4322.564,4229.744,4306.667,4320.513
1740095426.1613,4676.923,4277.949,4211.795,4262.051,4283.077
1740095426.169,4756.923,4258.974,4208.205,4237.436,4254.872
1740095426.177,4962.051,4243.59,4201.538,4227.692,4241.026
1740095426.185,4787.692,4230.769,4211.282,4223.077,4235.897
1740095426.193,4779.487,4276.923,4252.308,4262.051,4272.821
1740095426.201,4972.308,4316.41,4274.359,4282.564,4298.462
1740095426.2089,4812.308,4292.308,4250.256,4252.308,4279.487
1740095426.2169,4771.282,4275.385,4266.154,4252.308,4275.897
1740095426.2247,5042.051,4298.462,4282.564,4282.051,4296.41
1740095426.2325,4916.923,4284.103,4266.667,4259.487,4272.821
1740095426.2405,4734.359,4256.41,4249.744,4244.615,4255.897
1740095426.2482,4968.205,4274.359,4260,4280.513,4287.692
1740095426.2562,4996.923,4297.949,4236.923,4290.769,4302.051
1740095426.264,4828.718,4290.769,4224.615,4273.333,4281.026
1740095426.272,4904.615,4297.949,4224.103,4297.436,4293.846
1740095426.28,4943.59,4319.487,4220,4324.103,4315.897
1740095426.2879,4781.538,4308.718,4216.41,4300,4296.41
1740095426.2957,4789.744,4310.256,4255.385,4295.897,4296.41
1740095426.3037,5021.538,4353.846,4290.256,4347.179,4348.205
1740095426.3115,5025.641,4376.41,4280,4376.923,4381.538
1740095426.3195,4773.333,4327.179,4250.256,4327.179,4334.359
1740095426.3272,4781.538,4283.077,4241.538,4275.897,4285.128
1740095426.3352,5033.846,4308.205,4265.641,4292.821,4301.026
1740095426.343,4996.923,4331.795,4262.564,4313.846,4316.41
1740095426.351,4761.026,4300.513,4239.487,4283.077,4283.077
1740095426.3588,4795.897,4297.436,4234.359,4286.154,4289.744
1740095426.3667,5005.128,4329.231,4253.846,4325.128,4328.718
1740095426.3745,4912.821,4321.026,4236.41,4314.872,4313.333
1740095426.3823,4689.231,4289.231,4224.615,4286.667,4286.154
1740095426.3901,4841.026,4304.615,4217.436,4322.051,4321.538
1740095426.3981,5062.564,4332.821,4224.615,4368.205,4361.538
1740095426.4058,4812.308,4330.769,4232.308,4364.103,4354.872
1740095426.4136,4594.872,4310.769,4249.744,4334.872,4327.179
1740095426.4214,4880,4309.744,4262.051,4332.308,4324.103
1740095426.4292,5013.333,4309.231,4263.59,4330.256,4318.462
1740095426.4372,4724.103,4303.59,4255.897,4313.846,4303.077
1740095426.4451,4812.308,4348.718,4281.538,4340,4333.333
1740095426.4531,5066.667,4387.692,4293.846,4370.769,4363.077
1740095426.4611,4761.026,4350.256,4257.949,4341.538,4332.308
1740095426.4691,4678.974,4300.513,4247.179,4304.103,4293.846
1740095426.4771,5099.487,4300,4259.487,4308.718,4292.821
1740095426.485,4964.103,4302.051,4261.026,4318.462,4300
1740095426.493,4697.436,4308.205,4260,4331.795,4316.923
1740095426.501,5003.077,4327.692,4269.231,4334.872,4322.564
1740095426.509,4984.615,4343.59,4255.385,4342.051,4326.667
1740095426.5168,4668.718,4337.949,4253.846,4351.282,4333.333
1740095426.5247,4853.333,4298.462,4236.41,4315.385,4300.513
1740095426.5325,4990.769,4283.59,4236.41,4289.231,4278.974
1740095426.5403,4843.077,4327.692,4243.59,4337.949,4325.128
1740095426.5481,4894.359,4353.846,4234.359,4371.795,4357.436
1740095426.5561,4834.872,4349.231,4198.462,4357.949,4347.179
1740095426.5638,4681.026,4364.615,4205.641,4366.667,4353.846
1740095426.5718,4849.231,4401.538,4240,4404.615,4388.718
1740095426.5796,4968.205,4408.718,4253.846,4409.231,4396.41
1740095426.5876,4744.615,4370.256,4236.923,4366.154,4354.872
1740095426.5954,4709.744,4345.128,4237.436,4340,4327.692
1740095426.6034,4955.897,4351.282,4257.436,4348.718,4334.872
1740095426.6113,4921.026,4340,4256.923,4344.103,4326.154
1740095426.6193,4738.462,4312.821,4253.333,4322.051,4298.462
1740095426.6273,4834.872,4312.821,4251.282,4318.974,4289.231
1740095426.6353,4937.436,4303.59,4248.205,4309.744,4274.872
1740095426.6431,4800,4309.231,4248.205,4318.462,4281.538
1740095426.651,4861.538,4356.41,4271.282,4353.846,4320.513
1740095426.6588,5035.897,4387.179,4258.974,4372.821,4340.513
1740095426.6668,4888.205,4376.923,4252.821,4365.641,4329.744
1740095426.6746,4808.205,4364.103,4261.026,4360,4325.641
1740095426.6826,4966.154,4343.077,4254.872,4337.436,4307.179
1740095426.6903,4851.282,4316.41,4225.641,4313.846,4281.026
1740095426.6983,4738.462,4302.564,4238.974,4314.359,4280
1740095426.7061,4939.487,4303.59,4251.795,4318.974,4286.154
1740095426.7139,4921.026,4294.359,4228.205,4308.718,4271.282
1740095426.7217,4670.769,4276.923,4198.974,4301.538,4256.41
1740095426.7295,4869.744,4302.051,4212.821,4330.769,4287.179
1740095426.7373,5068.718,4342.564,4221.026,4363.59,4327.179
1740095426.7453,4779.487,4352.308,4203.077,4374.359,4340
1740095426.7531,4722.051,4337.949,4196.923,4364.103,4332.308
1740095426.7611,4935.385,4335.385,4203.59,4355.385,4323.077
1740095426.769,4808.205,4342.051,4207.179,4355.897,4316.923
1740095426.7768,4732.308,4355.385,4198.974,4370.769,4329.744
1740095426.7846,4937.436,4361.538,4212.821,4387.692,4351.282
1740095426.7924,4841.026,4365.128,4200.513,4393.846,4357.436
1740095426.8002,4629.744,4356.923,4184.615,4373.846,4334.359
1740095426.8081,4777.436,4340,4186.154,4356.41,4323.077
1740095426.8161,4925.128,4342.564,4220,4368.718,4344.103
1740095426.8241,4789.744,4368.718,4236.923,4395.897,4372.308
1740095426.8319,4707.692,4388.205,4245.128,4403.077,4383.077
1740095426.8397,4785.641,4367.179,4221.026,4373.846,4360.513
1740095426.8474,4855.385,4342.051,4210.256,4356.923,4340
1740095426.8554,4902.564,4375.385,4230.769,4403.59,4381.026
1740095426.8632,4847.179,4402.564,4237.436,4428.205,4410.256
1740095426.8712,4703.59,4364.615,4214.872,4374.359,4363.59
1740095426.879,4818.462,4344.615,4225.128,4360.513,4344.103
1740095426.8869,5021.538,4357.436,4247.179,4388.205,4369.231
1740095426.8949,4795.897,4337.949,4249.744,4334.872,4351.282
1740095426.9029,4541.538,4298.462,4257.436,4235.897,4305.128
1740095426.9109,4765.128,4270.256,4248.718,4188.205,4283.077
1740095426.9189,4896.41,4268.205,4246.154,4181.538,4282.051
1740095426.9266,4736.41,4313.333,4268.205,4208.205,4313.846
1740095426.9346,4853.333,4310.769,4282.564,4214.872,4321.538
1740095426.9424,4886.154,4270.769,4251.795,4190.769,4295.897
1740095426.9504,4623.59,4297.949,4256.41,4198.462,4301.538
1740095426.9582,4738.462,4318.974,4261.026,4220,4316.41
1740095426.9661,4918.974,4264.615,4238.462,4189.744,4284.103
1740095426.9739,4650.256,4272.821,4217.949,4193.333,4290.256
1740095426.9819,4773.333,4344.103,4230.256,4259.487,4356.923
1740095426.9897,5050.256,4337.436,4195.897,4272.308,4368.205
1740095426.9975,4705.641,4305.641,4153.846,4246.154,4336.41
1740095427.0052,4678.974,4328.205,4159.487,4257.949,4346.667
1740095427.013,5044.103,4326.667,4194.359,4252.821,4346.667
1740095427.0208,4717.949,4284.103,4224.103,4208.718,4300
1740095427.0286,4584.615,4266.154,4260.513,4191.795,4280.513
1740095427.0364,5146.667,4264.103,4286.154,4197.949,4288.205
1740095427.0441,4984.615,4271.282,4283.59,4199.487,4286.154
1740095427.0519,4441.026,4286.154,4295.385,4199.487,4286.667
1740095427.0597,4890.256,4280.513,4308.205,4196.923,4289.231
1740095427.0675,5216.41,4252.308,4300.513,4177.949,4271.282
1740095427.0753,4670.769,4259.487,4292.821,4183.59,4272.821
1740095427.083,4705.641,4285.641,4329.744,4201.538,4292.821
1740095427.0908,5183.59,4283.077,4337.949,4193.846,4291.282
1740095427.0986,4836.923,4246.667,4331.282,4164.615,4260
1740095427.1066,4525.128,4235.385,4331.795,4165.641,4252.308
1740095427.1146,4984.615,4267.692,4342.564,4187.179,4272.821
1740095427.1225,4966.154,4273.846,4324.103,4184.103,4273.846
1740095427.1305,4475.897,4233.846,4312.308,4157.436,4252.308
1740095427.1385,4711.795,4210.769,4314.359,4145.128,4239.487
1740095427.1465,5074.872,4215.385,4340,4168.205,4231.282
1740095427.1543,4814.359,4219.487,4375.897,4220,4229.231
1740095427.162,4740.513,4222.564,4439.487,4265.641,4244.103
1740095427.17,4925.128,4190.769,4496.41,4231.795,4211.795
1740095427.1778,4701.538,4131.795,4478.462,4160,4140
1740095427.1858,4689.231,4134.872,4404.103,4171.282,4145.128
1740095427.1936,5089.231,4200.513,4339.487,4235.385,4212.821
1740095427.2015,4886.154,4218.462,4306.154,4241.026,4220
1740095427.2093,4553.846,4193.333,4276.923,4225.128,4196.41
1740095427.2173,4972.308,4186.154,4280,4234.359,4201.538
1740095427.2253,5072.821,4198.974,4280,4237.436,4207.692
1740095427.2333,4582.564,4190.769,4279.487,4223.59,4193.333
