timestamp,actionEye,powerUpperFace,actionUpperFace,powerLowerFace,actionLowerFace
1740095439.8583,blink,0,neutral,1,laugh
1740095439.8896,blink,0,neutral,1,laugh
1740095439.9215,blink,0,neutral,1,laugh
1740095439.9531,blink,0,neutral,1,laugh
1740095439.985,blink,0,neutral,1,laugh
1740095440.0163,neutral,0,neutral,1,laugh
1740095440.0476,neutral,0,neutral,1,laugh
1740095440.0792,neutral,0,neutral,1,laugh
1740095440.1105,neutral,0,neutral,1,laugh
1740095440.1418,neutral,0,neutral,1,laugh
1740095440.1737,neutral,0,neutral,1,laugh
1740095440.2052,neutral,0,neutral,1,laugh
1740095440.237,neutral,0,neutral,1,laugh
1740095440.2689,neutral,0,neutral,1,laugh
1740095440.3004,neutral,0,neutral,1,laugh
1740095440.3319,neutral,0,neutral,1,laugh
1740095440.3636,neutral,0,neutral,1,laugh
1740095440.395,neutral,0,neutral,1,laugh
1740095440.4263,neutral,0,neutral,1,laugh
1740095440.4578,neutral,0,neutral,1,laugh
1740095440.4891,neutral,0,neutral,1,laugh
1740095440.5204,neutral,0,neutral,1,laugh
1740095440.552,neutral,0,neutral,1,laugh
1740095440.5835,neutral,0,neutral,1,laugh
1740095440.615,neutral,0,neutral,1,laugh
1740095440.6465,neutral,0,neutral,1,laugh
1740095440.678,neutral,0,neutral,1,laugh
1740095440.7092,neutral,0,neutral,1,laugh
1740095440.7409,neutral,0,neutral,1,laugh
1740095440.7728,neutral,0,neutral,1,laugh
1740095440.8041,neutral,0,neutral,1,laugh
1740095440.8357,neutral,0,neutral,1,laugh
1740095440.8672,neutral,0,neutral,1,laugh
1740095440.8987,neutral,0,neutral,1,laugh
1740095440.9302,neutral,0,neutral,1,laugh
1740095440.9617,neutral,0,neutral,0.958712,laugh
1740095440.9931,neutral,0,neutral,0.958712,laugh
1740095441.0248,neutral,0,neutral,0.958712,laugh
1740095441.0559,neutral,0,neutral,0.958712,laugh
1740095441.0874,neutral,0,neutral,0.63156,laugh
1740095441.1185,neutral,0,neutral,0.63156,laugh
1740095441.1503,neutral,0,neutral,0.63156,laugh
1740095441.182,neutral,0,neutral,0.63156,laugh
1740095441.2135,neutral,0,neutral,0.684979,laugh
1740095441.245,neutral,0,neutral,0.684979,laugh
1740095441.2765,neutral,0,neutral,0.684979,laugh
1740095441.3081,neutral,0,neutral,0.684979,laugh
1740095441.3397,blink,0,neutral,0.900633,laugh
1740095441.3712,blink,0,neutral,0.900633,laugh
1740095441.4029,blink,0,neutral,0.900633,laugh
1740095441.4343,blink,0,neutral,0.900633,laugh
1740095441.4662,blink,0,neutral,0.8698,laugh
1740095441.4977,neutral,0,neutral,0.8698,laugh
1740095441.5292,neutral,0,neutral,0.8698,laugh
1740095441.5607,blink,0,neutral,0.8698,laugh
1740095441.5925,blink,0,neutral,0.777496,laugh
1740095441.6242,blink,0,neutral,0.777496,laugh
1740095441.6553,blink,0,neutral,0.777496,laugh
1740095441.6866,blink,0,neutral,0.777496,laugh
1740095441.7179,neutral,0,neutral,0.740299,laugh
1740095441.7495,neutral,0,neutral,0.740299,laugh
1740095441.781,neutral,0,neutral,0.740299,laugh
1740095441.8127,neutral,0,neutral,0.740299,laugh
1740095441.8444,neutral,0,neutral,0.87277,laugh
1740095441.8761,neutral,0,neutral,0.87277,laugh
1740095441.9077,neutral,0,neutral,0.87277,laugh
1740095441.9392,neutral,0,neutral,0.87277,laugh
1740095441.9703,neutral,0,neutral,1,laugh
1740095442.0016,neutral,0,neutral,1,laugh
1740095442.0335,neutral,0,neutral,1,laugh
1740095442.0651,neutral,0,neutral,1,laugh
1740095442.0968,neutral,0,neutral,1,laugh
1740095442.1285,neutral,0,neutral,1,laugh
1740095442.16,neutral,0,neutral,1,laugh
1740095442.1916,neutral,0,neutral,1,laugh
1740095442.2231,neutral,0,neutral,1,laugh
1740095442.2542,neutral,0,neutral,1,laugh
1740095442.2855,blink,0,neutral,1,laugh
1740095442.317,blink,0,neutral,1,laugh
1740095442.3484,blink,0,neutral,1,laugh
1740095442.3799,blink,0,neutral,1,laugh
1740095442.4116,blink,0,neutral,1,laugh
1740095442.4433,neutral,0,neutral,1,laugh
1740095442.4752,neutral,0,neutral,1,laugh
1740095442.5068,neutral,0,neutral,1,laugh
1740095442.5381,neutral,0,neutral,1,laugh
1740095442.5692,neutral,0,neutral,1,laugh
1740095442.6003,neutral,0,neutral,1,laugh
1740095442.6318,neutral,0,neutral,1,laugh
1740095442.663,neutral,0,neutral,1,laugh
1740095442.6945,neutral,0,neutral,1,laugh
1740095442.726,neutral,0,neutral,1,laugh
1740095442.7575,neutral,0,neutral,1,laugh
1740095442.789,neutral,0,neutral,1,laugh
1740095442.8206,neutral,0,neutral,1,laugh
1740095442.8519,neutral,0,neutral,1,laugh
1740095442.8832,neutral,0,neutral,1,laugh
1740095442.9145,neutral,0,neutral,1,laugh
1740095442.9459,neutral,0,neutral,1,laugh
1740095442.9776,neutral,0,neutral,1,laugh
1740095443.0095,neutral,0,neutral,1,laugh
1740095443.0414,neutral,0,neutral,1,laugh
1740095443.0731,neutral,0,neutral,1,laugh
1740095443.1047,neutral,0,neutral,1,laugh
1740095443.1366,neutral,0,neutral,1,laugh
1740095443.1679,neutral,0,neutral,1,laugh
1740095443.199,neutral,0,neutral,1,laugh
1740095443.2303,neutral,0,neutral,1,laugh
1740095443.2619,neutral,0,neutral,1,laugh
1740095443.2932,neutral,0,neutral,1,laugh
1740095443.3249,neutral,0,neutral,1,laugh
1740095443.3568,neutral,0,neutral,1,laugh
1740095443.3887,neutral,0,neutral,1,laugh
1740095443.4205,neutral,0,neutral,1,laugh
1740095443.4521,neutral,0,neutral,1,laugh
1740095443.4834,neutral,0,neutral,1,laugh
1740095443.5147,neutral,0,neutral,1,laugh
1740095443.5459,neutral,0,neutral,1,laugh
1740095443.577,neutral,0,neutral,1,laugh
1740095443.6087,neutral,0,neutral,1,laugh
1740095443.6404,neutral,0,neutral,1,laugh
1740095443.6721,neutral,0,neutral,1,laugh
1740095443.7041,neutral,0,neutral,1,laugh
1740095443.7358,neutral,0,neutral,1,laugh
1740095443.7671,neutral,0,neutral,1,laugh
1740095443.7986,neutral,0,neutral,1,laugh
1740095443.8299,neutral,0,neutral,1,laugh
1740095443.8615,blink,0,neutral,1,laugh
1740095443.8926,blink,0,neutral,1,laugh
1740095443.9245,blink,0,neutral,1,laugh
1740095443.9564,blink,0,neutral,1,laugh
1740095443.9883,blink,0,neutral,1,laugh
1740095444.0199,neutral,0,neutral,1,laugh
1740095444.0518,neutral,0,neutral,1,laugh
1740095444.0835,neutral,0,neutral,1,laugh
1740095444.1152,neutral,0,neutral,1,laugh
1740095444.1469,neutral,0,neutral,1,laugh
1740095444.1789,neutral,0,neutral,1,laugh
1740095444.2106,neutral,0,neutral,1,laugh
1740095444.2421,neutral,0,neutral,1,laugh
1740095444.2734,neutral,0,neutral,1,laugh
1740095444.305,neutral,0,neutral,1,laugh
1740095444.3365,neutral,0,neutral,1,laugh
1740095444.3676,neutral,0,neutral,1,laugh
1740095444.3987,blink,0,neutral,1,laugh
1740095444.4304,blink,0,neutral,1,laugh
1740095444.4618,blink,0,neutral,1,laugh
1740095444.4931,blink,0,neutral,1,laugh
1740095444.5244,blink,0,neutral,1,laugh
1740095444.556,neutral,0,neutral,1,laugh
1740095444.5877,neutral,0,neutral,1,laugh
1740095444.6195,neutral,0,neutral,1,laugh
1740095444.6512,neutral,0,neutral,1,laugh
1740095444.6823,neutral,0,neutral,1,laugh
1740095444.7136,neutral,0,neutral,1,laugh
1740095444.7455,neutral,0,neutral,1,laugh
1740095444.7767,neutral,0,neutral,1,laugh
1740095444.8078,neutral,0,neutral,1,laugh
1740095444.8391,neutral,0,neutral,1,laugh
1740095444.871,neutral,0,neutral,1,laugh
1740095444.9024,neutral,0,neutral,1,laugh
1740095444.9341,neutral,0,neutral,1,laugh
1740095444.9656,neutral,0,neutral,1,laugh
1740095444.9971,neutral,0,neutral,1,laugh
1740095445.0284,neutral,0,neutral,1,laugh
1740095445.0598,blink,0,neutral,1,laugh
1740095445.0909,blink,0,neutral,1,laugh
1740095445.1226,blink,0,neutral,1,laugh
1740095445.1545,blink,0,neutral,1,laugh
1740095445.1862,blink,0,neutral,1,laugh
1740095445.2182,neutral,0,neutral,1,laugh
1740095445.2497,neutral,0,neutral,1,laugh
1740095445.2816,neutral,0,neutral,1,laugh
1740095445.3131,neutral,0,neutral,1,laugh
1740095445.3444,neutral,0,neutral,1,laugh
1740095445.3758,neutral,0,neutral,1,laugh
1740095445.4069,neutral,0,neutral,1,laugh
1740095445.4384,neutral,0,neutral,1,laugh
1740095445.4701,neutral,0,neutral,1,laugh
1740095445.5021,neutral,0,neutral,1,laugh
1740095445.5338,neutral,0,neutral,1,laugh
1740095445.5655,neutral,0,neutral,1,laugh
1740095445.597,neutral,0,neutral,1,laugh
1740095445.6287,neutral,0,neutral,1,laugh
1740095445.6601,neutral,0,neutral,1,laugh
1740095445.6912,neutral,0,neutral,1,laugh
1740095445.7223,neutral,0,neutral,1,laugh
1740095445.7534,neutral,0,neutral,1,laugh
1740095445.7849,neutral,0,neutral,1,laugh
1740095445.8165,neutral,0,neutral,1,laugh
1740095445.8482,neutral,0,neutral,1,laugh
1740095445.8799,neutral,0,neutral,1,laugh
1740095445.9114,neutral,0,neutral,1,laugh
1740095445.9431,neutral,0,neutral,1,laugh
1740095445.9747,neutral,0,neutral,1,laugh
1740095446.0058,neutral,0,neutral,1,laugh
1740095446.0373,neutral,0,neutral,1,laugh
1740095446.0688,blink,0,neutral,1,laugh
1740095446.1008,blink,0,neutral,1,laugh
1740095446.1323,blink,0,neutral,0.981869,laugh
1740095446.164,blink,0,neutral,0.981869,laugh
1740095446.1955,blink,0,neutral,0.981869,laugh
1740095446.227,neutral,0,neutral,0.981869,laugh
1740095446.2588,neutral,0,neutral,1,laugh
1740095446.2907,neutral,0,neutral,1,laugh
1740095446.3224,neutral,0,neutral,1,laugh
1740095446.3535,neutral,0,neutral,1,laugh
1740095446.3852,neutral,0,neutral,1,laugh
1740095446.417,neutral,0,neutral,1,laugh
1740095446.4487,neutral,0,neutral,1,laugh
1740095446.4806,neutral,0,neutral,1,laugh
1740095446.5121,neutral,0,neutral,1,laugh
1740095446.5434,neutral,0,neutral,1,laugh
1740095446.5748,neutral,0,neutral,1,laugh
1740095446.6059,neutral,0,neutral,1,laugh
1740095446.637,neutral,0,neutral,1,laugh
1740095446.6681,neutral,0,neutral,1,laugh
1740095446.6997,neutral,0,neutral,1,laugh
1740095446.7312,neutral,0,neutral,1,laugh
1740095446.7627,neutral,0,neutral,1,laugh
1740095446.7946,neutral,0,neutral,1,laugh
1740095446.8263,neutral,0,neutral,1,laugh
1740095446.8579,neutral,0,neutral,1,laugh
1740095446.8894,neutral,0,neutral,1,laugh
1740095446.9205,neutral,0,neutral,1,laugh
1740095446.9518,neutral,0,neutral,1,laugh
1740095446.9831,neutral,0,neutral,1,laugh
1740095447.0149,neutral,0,neutral,1,laugh
1740095447.0462,neutral,0,neutral,1,laugh
1740095447.0777,neutral,0,neutral,1,laugh
1740095447.1094,neutral,0,neutral,1,laugh
1740095447.1409,neutral,0,neutral,1,laugh
1740095447.1725,neutral,0,neutral,1,laugh
1740095447.2044,neutral,0,neutral,1,laugh
1740095447.2357,neutral,0,neutral,1,laugh
1740095447.267,neutral,0,neutral,1,laugh
1740095447.2983,neutral,0,neutral,1,laugh
1740095447.3299,neutral,0,neutral,1,laugh
1740095447.3612,neutral,0,neutral,1,laugh
1740095447.3927,neutral,0,neutral,1,laugh
1740095447.4244,neutral,0,neutral,1,laugh
1740095447.4562,neutral,0,neutral,1,laugh
1740095447.4879,neutral,0,neutral,1,laugh
1740095447.5192,blink,0,neutral,1,laugh
1740095447.5503,blink,0,neutral,1,laugh
1740095447.5818,blink,0,neutral,1,laugh
1740095447.6132,blink,0,neutral,1,laugh
1740095447.6447,blink,0,neutral,1,laugh
1740095447.6762,neutral,0,neutral,1,laugh
1740095447.7079,neutral,0,neutral,1,laugh
1740095447.7396,neutral,0,neutral,1,laugh
1740095447.7712,neutral,0,neutral,1,laugh
1740095447.8023,neutral,0,neutral,1,laugh
1740095447.8336,neutral,0,neutral,1,laugh
1740095447.8647,neutral,0,neutral,1,laugh
1740095447.8964,neutral,0,neutral,1,laugh
1740095447.9284,neutral,0,neutral,1,laugh
1740095447.9601,neutral,0,neutral,1,laugh
1740095447.9916,neutral,0,neutral,1,laugh
1740095448.0231,neutral,0,neutral,1,laugh
1740095448.0549,neutral,0,neutral,1,laugh
1740095448.0866,neutral,0,neutral,1,laugh
1740095448.1181,neutral,0,neutral,1,laugh
1740095448.1496,neutral,0,neutral,1,laugh
1740095448.1807,neutral,0,neutral,1,laugh
1740095448.2119,neutral,0,neutral,1,laugh
1740095448.2436,neutral,0,neutral,1,laugh
1740095448.2751,neutral,0,neutral,1,laugh
1740095448.3068,neutral,0,neutral,1,laugh
1740095448.3383,neutral,0,neutral,1,laugh
1740095448.3701,neutral,0,neutral,1,laugh
1740095448.4014,neutral,0,neutral,1,laugh
1740095448.4327,neutral,0,neutral,1,laugh
1740095448.4642,neutral,0,neutral,1,laugh
1740095448.4957,neutral,0,neutral,1,laugh
1740095448.5271,neutral,0,neutral,1,laugh
1740095448.5588,neutral,0,neutral,1,laugh
1740095448.5899,neutral,0,neutral,1,laugh
1740095448.6216,blink,0,neutral,1,laugh
1740095448.6534,blink,0,neutral,1,laugh
1740095448.6851,blink,0,neutral,1,laugh
1740095448.7166,blink,0,neutral,1,laugh
1740095448.7481,blink,0,neutral,1,laugh
1740095448.7794,neutral,0,neutral,1,laugh
1740095448.8106,neutral,0,neutral,1,laugh
1740095448.8423,neutral,0,neutral,1,laugh
1740095448.874,neutral,0,neutral,1,laugh
1740095448.9055,neutral,0,neutral,1,laugh
1740095448.937,neutral,0,neutral,1,laugh
1740095448.9688,neutral,0,neutral,1,laugh
1740095449.0005,blink,0,neutral,1,laugh
1740095449.0324,blink,0,neutral,1,laugh
1740095449.0639,blink,0,neutral,1,laugh
1740095449.0952,blink,0,neutral,1,laugh
1740095449.1266,blink,0,neutral,1,laugh
1740095449.1579,neutral,0,neutral,1,laugh
1740095449.1898,neutral,0,neutral,1,laugh
1740095449.2213,neutral,0,neutral,1,laugh
1740095449.253,neutral,0,neutral,1,laugh
1740095449.2848,neutral,0,neutral,1,laugh
1740095449.3163,neutral,0,neutral,1,laugh
1740095449.3476,neutral,0,neutral,1,laugh
1740095449.3791,neutral,0,neutral,1,laugh
1740095449.4107,neutral,0,neutral,1,laugh
1740095449.4422,neutral,0,neutral,1,laugh
1740095449.4737,neutral,0,neutral,1,laugh
1740095449.5052,neutral,0,neutral,1,laugh
1740095449.5365,neutral,0,neutral,1,laugh
1740095449.5683,neutral,0,neutral,1,laugh
1740095449.6002,neutral,0,neutral,1,laugh
1740095449.6321,neutral,0,neutral,1,laugh
1740095449.6638,neutral,0,neutral,1,laugh
1740095449.6953,neutral,0,neutral,1,laugh
1740095449.7273,neutral,0,neutral,1,laugh
1740095449.759,neutral,0,neutral,1,laugh
1740095449.7905,neutral,0,neutral,1,laugh
1740095449.8218,neutral,0,neutral,1,laugh
1740095449.8535,neutral,0,neutral,1,laugh
1740095449.8851,neutral,0,neutral,1,laugh
1740095449.9166,neutral,0,neutral,1,laugh
1740095449.9485,neutral,0,neutral,1,laugh
1740095449.9802,neutral,0,neutral,1,laugh
1740095450.012,neutral,0,neutral,1,laugh
1740095450.0433,neutral,0,neutral,1,laugh
1740095450.0744,neutral,0,neutral,1,laugh
1740095450.1059,neutral,0,neutral,1,laugh
1740095450.1374,neutral,0,neutral,1,laugh
1740095450.1692,neutral,0,neutral,0.846047,laugh
1740095450.2007,neutral,0,neutral,0.846047,laugh
1740095450.2322,neutral,0,neutral,0.846047,laugh
1740095450.2639,neutral,0,neutral,0.846047,laugh
1740095450.2956,neutral,0,neutral,0.925817,laugh
1740095450.327,neutral,0,neutral,0.925817,laugh
1740095450.3583,neutral,0,neutral,0.925817,laugh
1740095450.3898,blink,0,neutral,0.925817,laugh
1740095450.4211,blink,0,neutral,0.924872,laugh
1740095450.4522,blink,0,neutral,0.924872,laugh
1740095450.4839,blink,0,neutral,0.924872,laugh
1740095450.5156,blink,0,neutral,0.924872,laugh
1740095450.5473,neutral,0,neutral,1,laugh
1740095450.5786,neutral,0,neutral,1,laugh
1740095450.6102,neutral,0,neutral,1,laugh
1740095450.6415,neutral,0,neutral,1,laugh
1740095450.673,neutral,0,neutral,1,laugh
1740095450.7043,neutral,0,neutral,1,laugh
1740095450.7354,neutral,0,neutral,1,laugh
1740095450.7672,neutral,0,neutral,1,laugh
1740095450.7987,neutral,0,neutral,1,laugh
1740095450.8302,blink,0,neutral,1,laugh
1740095450.8617,blink,0,neutral,1,laugh
1740095450.8932,blink,0,neutral,1,laugh
1740095450.9248,blink,0,neutral,1,laugh
1740095450.9559,blink,0,neutral,1,laugh
1740095450.9874,neutral,0,neutral,1,laugh
1740095451.0187,neutral,0,neutral,1,laugh
1740095451.0498,neutral,0,neutral,1,laugh
1740095451.0812,neutral,0,neutral,1,laugh
1740095451.1129,neutral,0,neutral,1,laugh
1740095451.1444,neutral,0,neutral,1,laugh
1740095451.1761,neutral,0,neutral,1,laugh
1740095451.2074,neutral,0,neutral,1,laugh
1740095451.239,neutral,0,neutral,1,laugh
1740095451.2701,neutral,0,neutral,1,laugh
1740095451.3014,neutral,0,neutral,1,laugh
1740095451.3329,neutral,0,neutral,1,laugh
1740095451.3645,neutral,0,neutral,1,laugh
1740095451.396,neutral,0,neutral,1,laugh
1740095451.4277,neutral,0,neutral,1,laugh
1740095451.4594,neutral,0,neutral,1,laugh
1740095451.4909,neutral,0,neutral,1,laugh
1740095451.5225,neutral,0,neutral,1,laugh
1740095451.5538,neutral,0,neutral,1,laugh
1740095451.5851,neutral,0,neutral,1,laugh
1740095451.6164,neutral,0,neutral,1,laugh
1740095451.6479,neutral,0,neutral,1,laugh
1740095451.6791,neutral,0,neutral,1,laugh
1740095451.7108,neutral,0,neutral,1,laugh
1740095451.7423,neutral,0,neutral,1,laugh
1740095451.774,neutral,0,neutral,1,laugh
1740095451.8057,neutral,0,neutral,1,laugh
1740095451.8375,neutral,0,neutral,1,laugh
1740095451.8686,neutral,0,neutral,1,laugh
1740095451.8997,neutral,0,neutral,1,laugh
1740095451.9308,neutral,0,neutral,1,laugh
1740095451.9622,neutral,0,neutral,1,laugh
1740095451.9935,neutral,0,neutral,1,laugh
1740095452.0252,neutral,0,neutral,1,laugh
1740095452.0569,neutral,0,neutral,1,laugh
1740095452.0886,neutral,0,neutral,1,laugh
1740095452.1202,blink,0,neutral,1,laugh
1740095452.1517,blink,0,neutral,1,laugh
1740095452.1832,blink,0,neutral,1,laugh
1740095452.2151,blink,0,neutral,1,laugh
1740095452.2466,blink,0,neutral,1,laugh
1740095452.278,neutral,0,neutral,1,laugh
1740095452.3093,neutral,0,neutral,1,laugh
1740095452.3412,blink,0,neutral,1,laugh
1740095452.3727,blink,0,neutral,1,laugh
1740095452.4044,blink,0,neutral,1,laugh
1740095452.436,blink,0,neutral,0.99146,laugh
1740095452.4673,blink,0,neutral,0.99146,laugh
1740095452.4984,neutral,0,neutral,0.99146,laugh
1740095452.5297,neutral,0,neutral,0.99146,laugh
1740095452.5609,neutral,0,neutral,1,laugh
1740095452.5926,neutral,0,neutral,1,laugh
1740095452.6239,neutral,0,neutral,1,laugh
1740095452.6554,neutral,0,neutral,1,laugh
1740095452.6867,neutral,0,neutral,1,laugh
1740095452.7183,neutral,0,neutral,1,laugh
1740095452.75,neutral,0,neutral,1,laugh
1740095452.7812,neutral,0,neutral,1,laugh
1740095452.8123,neutral,0,neutral,0.859484,laugh
1740095452.8436,neutral,0,neutral,0.859484,laugh
1740095452.8752,neutral,0,neutral,0.859484,laugh
1740095452.9063,neutral,0,neutral,0.859484,laugh
1740095452.938,neutral,0,neutral,0.770304,laugh
1740095452.9697,neutral,0,neutral,0.770304,laugh
1740095453.0012,blink,0,neutral,0.770304,laugh
1740095453.033,blink,0,neutral,0.770304,laugh
1740095453.0647,blink,0,neutral,0.975511,laugh
1740095453.0964,blink,0,neutral,0.975511,laugh
1740095453.1277,blink,0,neutral,0.975511,laugh
1740095453.1589,neutral,0,neutral,0.975511,laugh
1740095453.1902,neutral,0,neutral,1,laugh
1740095453.2213,neutral,0,neutral,1,laugh
1740095453.253,neutral,0,neutral,1,laugh
1740095453.2845,neutral,0,neutral,1,laugh
1740095453.3161,neutral,0,neutral,1,laugh
1740095453.3476,blink,0,neutral,1,laugh
1740095453.3793,blink,0,neutral,1,laugh
1740095453.4108,blink,0,neutral,1,laugh
1740095453.4425,blink,0,neutral,1,laugh
1740095453.4743,blink,0,neutral,1,laugh
1740095453.5054,neutral,0,neutral,1,laugh
1740095453.5367,neutral,0,neutral,1,laugh
1740095453.5686,neutral,0,neutral,1,laugh
1740095453.6005,neutral,0,neutral,1,laugh
1740095453.6325,neutral,0,neutral,1,laugh
1740095453.664,neutral,0,neutral,1,laugh
1740095453.6955,neutral,0,neutral,1,laugh
1740095453.727,neutral,0,neutral,1,laugh
1740095453.7585,neutral,0,neutral,1,laugh
1740095453.7897,neutral,0,neutral,1,laugh
1740095453.821,blink,0,neutral,0.851977,laugh
1740095453.8527,blink,0,neutral,0.851977,laugh
1740095453.8846,blink,0,neutral,0.851977,laugh
1740095453.9162,blink,0,neutral,0.851977,laugh
1740095453.9477,blink,0,neutral,0.764768,laugh
1740095453.9792,neutral,0,neutral,0.764768,laugh
1740095454.0107,neutral,0,neutral,0.764768,laugh
1740095454.0424,neutral,0,neutral,0.764768,laugh
1740095454.0736,neutral,0,neutral,0.771653,laugh
1740095454.1047,neutral,0,neutral,0.771653,laugh
1740095454.136,neutral,0,neutral,0.771653,laugh
1740095454.1679,neutral,0,neutral,0.771653,laugh
1740095454.1998,neutral,0,neutral,0.731145,laugh
1740095454.2312,neutral,0,neutral,0.731145,laugh
1740095454.2629,neutral,0,neutral,0.731145,laugh
1740095454.2944,neutral,0,neutral,0.731145,laugh
1740095454.3257,neutral,0,neutral,1,laugh
1740095454.357,neutral,0,neutral,1,laugh
1740095454.3882,neutral,0,neutral,1,laugh
1740095454.4195,neutral,0,neutral,1,laugh
1740095454.4506,neutral,0,neutral,1,laugh
1740095454.4823,neutral,0,neutral,1,laugh
1740095454.514,neutral,0,neutral,1,laugh
1740095454.5458,neutral,0,neutral,1,laugh
1740095454.5773,neutral,0,neutral,1,laugh
1740095454.6088,neutral,0,neutral,1,laugh
1740095454.6405,neutral,0,neutral,1,laugh
1740095454.6719,neutral,0,neutral,1,laugh
1740095454.7031,neutral,0,neutral,1,laugh
1740095454.7342,neutral,0,neutral,1,laugh
1740095454.7655,neutral,0,neutral,1,laugh
1740095454.7972,neutral,0,neutral,1,laugh
1740095454.829,neutral,0,neutral,1,laugh
1740095454.8607,neutral,0,neutral,1,laugh
1740095454.8922,neutral,0,neutral,1,laugh
1740095454.9237,neutral,0,neutral,1,laugh
1740095454.9552,neutral,0,neutral,1,laugh
1740095454.9868,neutral,0,neutral,1,laugh
1740095455.0181,neutral,0,neutral,1,laugh
1740095455.0494,neutral,0,neutral,1,laugh
1740095455.0807,neutral,0,neutral,1,laugh
1740095455.1126,neutral,0,neutral,1,laugh
1740095455.1446,neutral,0,neutral,1,laugh
1740095455.1761,neutral,0,neutral,1,laugh
1740095455.2076,neutral,0,neutral,1,laugh
1740095455.2391,neutral,0,neutral,1,laugh
1740095455.2707,neutral,0,neutral,1,laugh
1740095455.3024,neutral,0,neutral,1,laugh
1740095455.3335,neutral,0,neutral,1,laugh
1740095455.3646,neutral,0,neutral,1,laugh
1740095455.3959,neutral,0,neutral,1,laugh
1740095455.4279,neutral,0,neutral,1,laugh
1740095455.4594,neutral,0,neutral,1,laugh
1740095455.4909,neutral,0,neutral,1,laugh
1740095455.5226,neutral,0,neutral,1,laugh
1740095455.5543,neutral,0,neutral,1,laugh
1740095455.5859,neutral,0,neutral,1,laugh
1740095455.6172,neutral,0,neutral,1,laugh
1740095455.6485,neutral,0,neutral,1,laugh
1740095455.6798,neutral,0,neutral,1,laugh
1740095455.7115,neutral,0,neutral,1,laugh
1740095455.7433,neutral,0,neutral,1,laugh
1740095455.7748,neutral,0,neutral,1,laugh
1740095455.8065,neutral,0,neutral,1,laugh
1740095455.838,neutral,0,neutral,1,laugh
1740095455.8695,neutral,0,neutral,1,laugh
1740095455.9011,neutral,0,neutral,1,laugh
1740095455.9324,neutral,0,neutral,1,laugh
1740095455.9637,neutral,0,neutral,1,laugh
1740095455.9948,neutral,0,neutral,1,laugh
1740095456.0266,neutral,0,neutral,1,laugh
1740095456.0585,neutral,0,neutral,1,laugh
1740095456.0904,neutral,0,neutral,1,laugh
1740095456.1219,neutral,0,neutral,1,laugh
1740095456.1534,neutral,0,neutral,1,laugh
1740095456.185,neutral,0,neutral,1,laugh
1740095456.2165,neutral,0,neutral,1,laugh
1740095456.248,neutral,0,neutral,1,laugh
1740095456.2791,blink,0,neutral,1,laugh
1740095456.3102,blink,0,neutral,1,laugh
1740095456.342,blink,0,neutral,1,laugh
1740095456.3735,blink,0,neutral,1,laugh
1740095456.4052,blink,0,neutral,1,laugh
1740095456.4367,neutral,0,neutral,1,laugh
1740095456.4682,neutral,0,neutral,1,laugh
1740095456.4998,neutral,0,neutral,1,laugh
1740095456.5313,neutral,0,neutral,1,laugh
1740095456.5627,neutral,0,neutral,1,laugh
1740095456.594,neutral,0,neutral,1,laugh
1740095456.6258,neutral,0,neutral,1,laugh
1740095456.6577,neutral,0,neutral,1,laugh
1740095456.6892,neutral,0,neutral,1,laugh
1740095456.7209,neutral,0,neutral,1,laugh
1740095456.7524,neutral,0,neutral,1,laugh
1740095456.7842,neutral,0,neutral,1,laugh
1740095456.8159,neutral,0,neutral,1,laugh
1740095456.8472,neutral,0,neutral,1,laugh
1740095456.8785,neutral,0,neutral,1,laugh
1740095456.9098,neutral,0,neutral,1,laugh
1740095456.9412,neutral,0,neutral,1,laugh
1740095456.9729,neutral,0,neutral,1,laugh
1740095457.0042,neutral,0,neutral,1,laugh
1740095457.0359,neutral,0,neutral,1,laugh
1740095457.0678,neutral,0,neutral,1,laugh
1740095457.0994,neutral,0,neutral,1,laugh
1740095457.1309,neutral,0,neutral,1,laugh
1740095457.1626,neutral,0,neutral,1,laugh
1740095457.1937,neutral,0,neutral,1,laugh
1740095457.2248,neutral,0,neutral,1,laugh
1740095457.2562,neutral,0,neutral,1,laugh
1740095457.2879,neutral,0,neutral,1,laugh
1740095457.3194,neutral,0,neutral,1,laugh
1740095457.3511,neutral,0,neutral,1,laugh
1740095457.3827,neutral,0,neutral,1,laugh
1740095457.4142,neutral,0,neutral,1,laugh
1740095457.4457,neutral,0,neutral,1,laugh
1740095457.4772,neutral,0,neutral,1,laugh
1740095457.5085,neutral,0,neutral,1,laugh
1740095457.5397,neutral,0,neutral,1,laugh
1740095457.5714,neutral,0,neutral,1,laugh
1740095457.6027,blink,0,neutral,1,laugh
1740095457.6344,blink,0,neutral,1,laugh
1740095457.6661,blink,0,neutral,1,laugh
1740095457.6979,blink,0,neutral,1,laugh
1740095457.7294,blink,0,neutral,1,laugh
1740095457.7611,neutral,0,neutral,1,laugh
1740095457.7924,neutral,0,neutral,1,laugh
1740095457.8235,neutral,0,neutral,1,laugh
1740095457.8547,neutral,0,neutral,1,laugh
1740095457.8864,neutral,0,neutral,1,laugh
1740095457.9179,blink,0,neutral,1,laugh
1740095457.9496,blink,0,neutral,1,laugh
1740095457.9811,blink,0,neutral,1,laugh
1740095458.0127,blink,0,neutral,1,laugh
1740095458.0446,blink,0,neutral,1,laugh
