timestamp,interest,activeInterest,relaxation,activeRelaxation,engagement,activeEngagement,excitement,activeExcitement,stress,activeStress
1740095552.7983,0.429132,true,0.186549,true,0.438712,true,0.275053,true,0.364089,true
1740095553.3026,0.433,true,0.186642,true,0.427202,true,0.262048,true,0.364092,true
1740095553.807,0.436083,true,0.209295,true,0.417579,true,0.247247,true,0.381507,true
1740095554.3118,0.437943,true,0.237123,true,0.397618,true,0.237852,true,0.382134,true
1740095554.8154,0.43314,true,0.237178,true,0.397646,true,0.229934,true,0.382133,true
1740095555.3194,0.434391,true,0.228273,true,0.397673,true,0.219417,true,0.371039,true
1740095555.8229,0.435608,true,0.226079,true,0.397323,true,0.209623,true,0.357501,true
1740095556.3284,0.436524,true,0.197897,true,0.392179,true,0.207333,true,0.328915,true
1740095556.8325,0.436525,true,0.19593,true,0.376793,true,0.204001,true,0.328927,true
1740095557.3372,0.436003,true,0.189868,true,0.370857,true,0.19645,true,0.343313,true
1740095557.8419,0.435563,true,0.196105,true,0.356282,true,0.18922,true,0.344348,true
1740095558.3447,0.435701,true,0.21099,true,0.356328,true,0.182781,true,0.363989,true
1740095558.8494,0.436408,true,0.225201,true,0.377737,true,0.182847,true,0.372534,true
1740095559.3542,0.437277,true,0.239192,true,0.442035,true,0.193149,true,0.37343,true
1740095559.8575,0.437825,true,0.241381,true,0.480466,true,0.201361,true,0.381112,true
1740095560.3626,0.439025,true,0.239297,true,0.523136,true,0.237716,true,0.373429,true
1740095560.8673,0.445183,true,0.236711,true,0.523131,true,0.29706,true,0.368643,true
1740095561.3716,0.456612,true,0.235128,true,0.50476,true,0.373546,true,0.361938,true
1740095561.8771,0.468361,true,0.235184,true,0.469637,true,0.461263,true,0.361942,true
1740095562.3813,0.475237,true,0.236587,true,0.412542,true,0.550869,true,0.426523,true
1740095562.8858,0.476034,true,0.236642,true,0.412564,true,0.620051,true,0.426511,true
1740095563.3888,0.473863,true,0.201296,true,0.457717,true,0.667573,true,0.383806,true
1740095563.8924,0.470542,true,0.192773,true,0.478233,true,0.698899,true,0.336486,true
1740095564.3973,0.465986,true,0.19286,true,0.478238,true,0.71971,true,0.336496,true
1740095564.9024,0.460722,true,0.203349,true,0.478243,true,0.729287,true,0.365756,true
1740095565.4062,0.455381,true,0.203426,true,0.466853,true,0.737914,true,0.367263,true
1740095565.9107,0.452388,true,0.205671,true,0.46686,true,0.74554,true,0.369731,true
1740095566.4144,0.454937,true,0.205747,true,0.455744,true,0.750712,true,0.369733,true
1740095566.9193,0.461045,true,0.227566,true,0.448606,true,0.754213,true,0.374251,true
