timestamp,actionEye,powerUpperFace,actionUpperFace,powerLowerFace,actionLowerFace
1740095806.3878,neutral,0.105111,frown,0,neutral
1740095806.4194,neutral,0.105111,frown,0,neutral
1740095806.4509,neutral,0.105111,frown,0,neutral
1740095806.4826,neutral,0.12219,frown,0,neutral
1740095806.5141,neutral,0.12219,frown,0,neutral
1740095806.5454,neutral,0.12219,frown,0,neutral
1740095806.5768,neutral,0.12219,frown,0,neutral
1740095806.6081,blink,0.366829,frown,0,neutral
1740095806.6394,blink,0.366829,frown,0,neutral
1740095806.6709,blink,0.366829,frown,0,neutral
1740095806.7024,blink,0.366829,frown,0,neutral
1740095806.7341,blink,0.391351,frown,0,neutral
1740095806.7659,neutral,0.391351,frown,0,neutral
1740095806.7972,neutral,0.391351,frown,0,neutral
1740095806.8285,neutral,0.391351,frown,0,neutral
1740095806.8597,neutral,0.449629,frown,0,neutral
1740095806.8914,neutral,0.449629,frown,0,neutral
1740095806.9227,neutral,0.449629,frown,0,neutral
1740095806.9544,neutral,0.449629,frown,0,neutral
1740095806.9859,neutral,0.383417,frown,0,neutral
1740095807.0175,neutral,0.383417,frown,0,neutral
1740095807.049,neutral,0.383417,frown,0,neutral
1740095807.0807,neutral,0.383417,frown,0,neutral
1740095807.1122,neutral,0.29538,frown,0,neutral
1740095807.1435,neutral,0.29538,frown,0,neutral
1740095807.1747,neutral,0.29538,frown,0,neutral
1740095807.2062,neutral,0.29538,frown,0,neutral
1740095807.2373,neutral,0.252068,frown,0,neutral
1740095807.269,neutral,0.252068,frown,0,neutral
1740095807.3009,neutral,0.252068,frown,0,neutral
1740095807.3327,neutral,0.252068,frown,0,neutral
1740095807.3644,neutral,0.142557,frown,0,neutral
1740095807.3959,neutral,0.142557,frown,0,neutral
1740095807.4274,neutral,0.142557,frown,0,neutral
1740095807.4588,neutral,0.142557,frown,0,neutral
1740095807.4899,neutral,0.212489,frown,0,neutral
1740095807.5212,neutral,0.212489,frown,0,neutral
1740095807.5523,neutral,0.212489,frown,0,neutral
1740095807.5842,neutral,0.212489,frown,0,neutral
1740095807.6162,neutral,0.134487,frown,0,neutral
1740095807.6479,neutral,0.134487,frown,0,neutral
1740095807.6794,neutral,0.134487,frown,0,neutral
1740095807.7109,neutral,0.134487,frown,0,neutral
1740095807.7422,neutral,0.219875,frown,0,neutral
1740095807.7734,neutral,0.219875,frown,0,neutral
1740095807.8047,neutral,0.219875,frown,0,neutral
1740095807.836,neutral,0.219875,frown,0,neutral
1740095807.8673,neutral,0.580872,frown,0,neutral
1740095807.8992,neutral,0.580872,frown,0,neutral
1740095807.931,neutral,0.580872,frown,0,neutral
1740095807.9625,neutral,0.580872,frown,0,neutral
1740095807.9942,neutral,0,neutral,1,smile
1740095808.0261,neutral,0,neutral,1,smile
1740095808.0576,neutral,0,neutral,1,smile
1740095808.0892,neutral,0,neutral,1,smile
1740095808.1207,neutral,0,neutral,0.547753,smile
1740095808.152,neutral,0,neutral,0.547753,smile
1740095808.1833,neutral,0,neutral,0.547753,smile
1740095808.2153,neutral,0,neutral,0.547753,smile
1740095808.2466,neutral,0.141831,frown,0,neutral
1740095808.2781,neutral,0.141831,frown,0,neutral
1740095808.3098,neutral,0.141831,frown,0,neutral
1740095808.3413,neutral,0.141831,frown,0,neutral
1740095808.3727,neutral,0.091174,frown,0,neutral
1740095808.4038,neutral,0.091174,frown,0,neutral
1740095808.4355,neutral,0.091174,frown,0,neutral
1740095808.4668,neutral,0.091174,frown,0,neutral
1740095808.4987,neutral,0.044946,frown,0,neutral
1740095808.5305,neutral,0.044946,frown,0,neutral
1740095808.562,neutral,0.044946,frown,0,neutral
1740095808.5935,neutral,0.044946,frown,0,neutral
1740095808.625,neutral,0.092006,frown,0,neutral
1740095808.6565,neutral,0.092006,frown,0,neutral
1740095808.6879,neutral,0.092006,frown,0,neutral
1740095808.719,neutral,0.092006,frown,0,neutral
1740095808.7503,neutral,0.10036,frown,0,neutral
1740095808.7814,neutral,0.10036,frown,0,neutral
1740095808.8132,neutral,0.10036,frown,0,neutral
1740095808.8449,neutral,0.10036,frown,0,neutral
1740095808.8766,neutral,0.10801,frown,0,neutral
1740095808.9083,neutral,0.10801,frown,0,neutral
1740095808.94,neutral,0.10801,frown,0,neutral
1740095808.9716,neutral,0.10801,frown,0,neutral
1740095809.0035,neutral,0.085847,frown,0,neutral
1740095809.0348,neutral,0.085847,frown,0,neutral
1740095809.0665,neutral,0.085847,frown,0,neutral
1740095809.0976,neutral,0.085847,frown,0,neutral
1740095809.1292,neutral,0.079774,frown,0,neutral
1740095809.1609,neutral,0.079774,frown,0,neutral
1740095809.1924,neutral,0.079774,frown,0,neutral
1740095809.2239,neutral,0.079774,frown,0,neutral
1740095809.2554,neutral,0.109434,frown,0,neutral
1740095809.2866,neutral,0.109434,frown,0,neutral
1740095809.3177,neutral,0.109434,frown,0,neutral
1740095809.349,neutral,0.109434,frown,0,neutral
1740095809.3803,neutral,0.118608,frown,0,neutral
1740095809.4116,neutral,0.118608,frown,0,neutral
1740095809.4436,neutral,0.118608,frown,0,neutral
1740095809.4749,blink,0.118608,frown,0,neutral
1740095809.5066,blink,0.099548,frown,0,neutral
1740095809.5385,blink,0.099548,frown,0,neutral
1740095809.5703,blink,0.099548,frown,0,neutral
1740095809.6018,blink,0.099548,frown,0,neutral
1740095809.6337,neutral,0.07013,frown,0,neutral
1740095809.6654,neutral,0.07013,frown,0,neutral
1740095809.6965,neutral,0.07013,frown,0,neutral
1740095809.7279,neutral,0.07013,frown,0,neutral
1740095809.7596,neutral,0.078878,frown,0,neutral
1740095809.7913,neutral,0.078878,frown,0,neutral
1740095809.823,neutral,0.078878,frown,0,neutral
1740095809.8547,blink,0.078878,frown,0,neutral
1740095809.8865,blink,0.245184,frown,0,neutral
1740095809.918,blink,0.245184,frown,0,neutral
1740095809.9493,blink,0.245184,frown,0,neutral
1740095809.981,blink,0.245184,frown,0,neutral
1740095810.0123,neutral,0.547657,frown,0,neutral
1740095810.0439,neutral,0.547657,frown,0,neutral
1740095810.0752,neutral,0.547657,frown,0,neutral
1740095810.1069,neutral,0.547657,frown,0,neutral
1740095810.1386,neutral,0.536343,frown,0,neutral
1740095810.1704,neutral,0.536343,frown,0,neutral
1740095810.2018,neutral,0.536343,frown,0,neutral
1740095810.2331,neutral,0.536343,frown,0,neutral
1740095810.2646,neutral,0.368311,frown,0,neutral
1740095810.2957,neutral,0.368311,frown,0,neutral
1740095810.3269,neutral,0.368311,frown,0,neutral
1740095810.3586,neutral,0.368311,frown,0,neutral
1740095810.3901,neutral,0.056976,frown,0,neutral
1740095810.4218,neutral,0.056976,frown,0,neutral
1740095810.4535,neutral,0.056976,frown,0,neutral
1740095810.4855,neutral,0.056976,frown,0,neutral
1740095810.5172,neutral,0.06737,frown,0,neutral
1740095810.5491,neutral,0.06737,frown,0,neutral
1740095810.581,neutral,0.06737,frown,0,neutral
1740095810.6129,neutral,0.06737,frown,0,neutral
1740095810.6447,neutral,0.108909,frown,0,neutral
1740095810.6762,neutral,0.108909,frown,0,neutral
1740095810.7073,neutral,0.108909,frown,0,neutral
1740095810.7388,neutral,0.108909,frown,0,neutral
1740095810.7704,neutral,0.154158,frown,0,neutral
1740095810.8017,neutral,0.154158,frown,0,neutral
1740095810.833,neutral,0.154158,frown,0,neutral
1740095810.8643,neutral,0.154158,frown,0,neutral
1740095810.8954,neutral,0.074469,frown,0,neutral
1740095810.9272,neutral,0.074469,frown,0,neutral
1740095810.9587,neutral,0.074469,frown,0,neutral
1740095810.9905,neutral,0.074469,frown,0,neutral
1740095811.0218,neutral,0.088828,frown,0,neutral
1740095811.0533,neutral,0.088828,frown,0,neutral
1740095811.0849,neutral,0.088828,frown,0,neutral
1740095811.1162,neutral,0.088828,frown,0,neutral
1740095811.1475,neutral,0.135961,frown,0,neutral
1740095811.1786,neutral,0.135961,frown,0,neutral
1740095811.2101,neutral,0.135961,frown,0,neutral
1740095811.2419,neutral,0.135961,frown,0,neutral
1740095811.2732,neutral,0.107655,frown,0,neutral
1740095811.3051,neutral,0.107655,frown,0,neutral
1740095811.3366,neutral,0.107655,frown,0,neutral
1740095811.3684,neutral,0.107655,frown,0,neutral
1740095811.3999,neutral,0.143895,frown,0,neutral
1740095811.4314,neutral,0.143895,frown,0,neutral
1740095811.4627,neutral,0.143895,frown,0,neutral
1740095811.4938,neutral,0.143895,frown,0,neutral
1740095811.5252,neutral,0.16162,frown,0,neutral
1740095811.5563,neutral,0.16162,frown,0,neutral
1740095811.588,neutral,0.16162,frown,0,neutral
1740095811.6195,neutral,0.16162,frown,0,neutral
1740095811.651,neutral,0.179285,frown,0,neutral
1740095811.6828,neutral,0.179285,frown,0,neutral
1740095811.7143,neutral,0.179285,frown,0,neutral
1740095811.7458,neutral,0.179285,frown,0,neutral
1740095811.7771,neutral,0.214582,frown,0,neutral
1740095811.8084,neutral,0.214582,frown,0,neutral
1740095811.8396,neutral,0.214582,frown,0,neutral
1740095811.8707,neutral,0.214582,frown,0,neutral
1740095811.9024,neutral,0.174505,frown,0,neutral
1740095811.9343,neutral,0.174505,frown,0,neutral
1740095811.9662,neutral,0.174505,frown,0,neutral
1740095811.998,neutral,0.174505,frown,0,neutral
1740095812.0297,neutral,0.121431,frown,0,neutral
1740095812.0614,neutral,0.121431,frown,0,neutral
1740095812.0929,neutral,0.121431,frown,0,neutral
1740095812.1245,neutral,0.121431,frown,0,neutral
1740095812.1558,neutral,0.097428,frown,0,neutral
1740095812.1869,neutral,0.097428,frown,0,neutral
1740095812.2186,neutral,0.097428,frown,0,neutral
1740095812.2501,neutral,0.097428,frown,0,neutral
1740095812.2821,neutral,0.100146,frown,0,neutral
1740095812.314,neutral,0.100146,frown,0,neutral
1740095812.3459,neutral,0.100146,frown,0,neutral
1740095812.3778,neutral,0.100146,frown,0,neutral
1740095812.4095,neutral,0.12033,frown,0,neutral
1740095812.4411,neutral,0.12033,frown,0,neutral
1740095812.4724,neutral,0.12033,frown,0,neutral
1740095812.5037,neutral,0.12033,frown,0,neutral
1740095812.5354,neutral,0.20478,frown,0,neutral
1740095812.5667,neutral,0.20478,frown,0,neutral
1740095812.5983,neutral,0.20478,frown,0,neutral
1740095812.6298,neutral,0.20478,frown,0,neutral
1740095812.6613,neutral,0.197441,frown,0,neutral
1740095812.693,neutral,0.197441,frown,0,neutral
1740095812.7244,neutral,0.197441,frown,0,neutral
1740095812.7555,neutral,0.197441,frown,0,neutral
1740095812.7868,neutral,0.220942,frown,0,neutral
1740095812.8181,blink,0.220942,frown,0,neutral
1740095812.8496,blink,0.220942,frown,0,neutral
1740095812.8814,blink,0.220942,frown,0,neutral
1740095812.9131,blink,0.227924,frown,0,neutral
1740095812.9446,blink,0.227924,frown,0,neutral
1740095812.9761,neutral,0.227924,frown,0,neutral
1740095813.0076,neutral,0.227924,frown,0,neutral
1740095813.0388,neutral,0.205926,frown,0,neutral
1740095813.0699,neutral,0.205926,frown,0,neutral
1740095813.1012,neutral,0.205926,frown,0,neutral
1740095813.1331,neutral,0.205926,frown,0,neutral
1740095813.1646,neutral,0.135332,frown,0,neutral
1740095813.1962,neutral,0.135332,frown,0,neutral
1740095813.2277,blink,0.135332,frown,0,neutral
1740095813.2594,blink,0.135332,frown,0,neutral
1740095813.2909,blink,0.150617,frown,0,neutral
1740095813.3223,blink,0.150617,frown,0,neutral
1740095813.354,blink,0.150617,frown,0,neutral
1740095813.3853,neutral,0.150617,frown,0,neutral
1740095813.4172,neutral,0.098973,frown,0,neutral
1740095813.4491,neutral,0.098973,frown,0,neutral
1740095813.4807,neutral,0.098973,frown,0,neutral
1740095813.5122,neutral,0.098973,frown,0,neutral
1740095813.5437,neutral,0.045796,frown,0,neutral
1740095813.5752,neutral,0.045796,frown,0,neutral
1740095813.6067,neutral,0.045796,frown,0,neutral
1740095813.6379,neutral,0.045796,frown,0,neutral
1740095813.669,neutral,0.050489,frown,0,neutral
1740095813.7007,neutral,0.050489,frown,0,neutral
1740095813.732,neutral,0.050489,frown,0,neutral
1740095813.7637,neutral,0.050489,frown,0,neutral
1740095813.7951,neutral,0.06899,frown,0,neutral
1740095813.827,neutral,0.06899,frown,0,neutral
1740095813.8585,neutral,0.06899,frown,0,neutral
1740095813.8902,neutral,0.06899,frown,0,neutral
1740095813.9218,neutral,0.088388,frown,0,neutral
1740095813.9529,neutral,0.088388,frown,0,neutral
1740095813.9842,neutral,0.088388,frown,0,neutral
1740095814.0159,neutral,0.088388,frown,0,neutral
1740095814.0476,neutral,0.114739,frown,0,neutral
1740095814.0796,neutral,0.114739,frown,0,neutral
1740095814.1113,neutral,0.114739,frown,0,neutral
1740095814.1428,neutral,0.114739,frown,0,neutral
1740095814.1743,neutral,0.044494,frown,0,neutral
1740095814.2058,neutral,0.044494,frown,0,neutral
1740095814.2376,neutral,0.044494,frown,0,neutral
1740095814.2689,neutral,0.044494,frown,0,neutral
1740095814.3008,neutral,0.043823,frown,0,neutral
1740095814.3325,neutral,0.043823,frown,0,neutral
1740095814.3638,neutral,0.043823,frown,0,neutral
1740095814.3956,neutral,0.043823,frown,0,neutral
1740095814.4275,neutral,0.132466,frown,0,neutral
1740095814.459,neutral,0.132466,frown,0,neutral
1740095814.4905,neutral,0.132466,frown,0,neutral
1740095814.5223,neutral,0.132466,frown,0,neutral
1740095814.554,neutral,0.198828,frown,0,neutral
1740095814.5853,neutral,0.198828,frown,0,neutral
1740095814.6164,neutral,0.198828,frown,0,neutral
1740095814.6475,neutral,0.198828,frown,0,neutral
1740095814.6789,neutral,0.159682,frown,0,neutral
1740095814.7108,neutral,0.159682,frown,0,neutral
1740095814.7427,neutral,0.159682,frown,0,neutral
1740095814.7744,neutral,0.159682,frown,0,neutral
1740095814.8061,neutral,0.129186,frown,0,neutral
1740095814.8377,neutral,0.129186,frown,0,neutral
1740095814.8688,neutral,0.129186,frown,0,neutral
1740095814.9001,neutral,0.129186,frown,0,neutral
1740095814.9314,neutral,0.278698,frown,0,neutral
1740095814.9626,neutral,0.278698,frown,0,neutral
1740095814.9942,neutral,0.278698,frown,0,neutral
1740095815.0255,blink,0.278698,frown,0,neutral
1740095815.057,blink,0.465985,frown,0,neutral
1740095815.0885,blink,0.465985,frown,0,neutral
1740095815.1205,blink,0.465985,frown,0,neutral
1740095815.1524,blink,0.465985,frown,0,neutral
1740095815.1837,neutral,0.405775,frown,0,neutral
1740095815.2148,neutral,0.405775,frown,0,neutral
1740095815.2467,neutral,0.405775,frown,0,neutral
1740095815.2785,neutral,0.405775,frown,0,neutral
1740095815.3102,neutral,0.242708,frown,0,neutral
1740095815.3413,neutral,0.242708,frown,0,neutral
1740095815.3728,neutral,0.242708,frown,0,neutral
1740095815.4043,neutral,0.242708,frown,0,neutral
1740095815.4359,neutral,0.096013,frown,0,neutral
1740095815.4676,neutral,0.096013,frown,0,neutral
1740095815.4989,neutral,0.096013,frown,0,neutral
1740095815.5306,neutral,0.096013,frown,0,neutral
1740095815.5619,neutral,0.0677,frown,0,neutral
1740095815.5933,neutral,0.0677,frown,0,neutral
1740095815.6248,neutral,0.0677,frown,0,neutral
1740095815.6561,neutral,0.0677,frown,0,neutral
1740095815.6878,neutral,0.072194,frown,0,neutral
1740095815.7196,neutral,0.072194,frown,0,neutral
1740095815.7513,neutral,0.072194,frown,0,neutral
1740095815.7826,neutral,0.072194,frown,0,neutral
1740095815.8141,neutral,0.091149,frown,0,neutral
1740095815.8454,neutral,0.091149,frown,0,neutral
1740095815.877,neutral,0.091149,frown,0,neutral
1740095815.9085,neutral,0.091149,frown,0,neutral
1740095815.9398,neutral,0.088019,frown,0,neutral
1740095815.9711,neutral,0.088019,frown,0,neutral
1740095816.0026,neutral,0.088019,frown,0,neutral
1740095816.0342,neutral,0.088019,frown,0,neutral
1740095816.0657,neutral,0.175129,frown,0,neutral
1740095816.097,neutral,0.175129,frown,0,neutral
1740095816.1281,neutral,0.175129,frown,0,neutral
1740095816.1598,neutral,0.175129,frown,0,neutral
1740095816.1912,neutral,0.244292,frown,0,neutral
1740095816.2227,neutral,0.244292,frown,0,neutral
1740095816.254,neutral,0.244292,frown,0,neutral
1740095816.2853,neutral,0.244292,frown,0,neutral
1740095816.317,neutral,0.169131,frown,0,neutral
1740095816.3488,neutral,0.169131,frown,0,neutral
1740095816.3803,neutral,0.169131,frown,0,neutral
1740095816.4117,neutral,0.169131,frown,0,neutral
1740095816.4432,neutral,0.169041,frown,0,neutral
1740095816.4748,neutral,0.169041,frown,0,neutral
1740095816.5061,neutral,0.169041,frown,0,neutral
1740095816.538,neutral,0.169041,frown,0,neutral
1740095816.5697,neutral,0.376719,frown,0,neutral
1740095816.6014,blink,0.376719,frown,0,neutral
1740095816.6332,blink,0.376719,frown,0,neutral
1740095816.6651,blink,0.376719,frown,0,neutral
1740095816.6964,blink,0.378441,frown,0,neutral
1740095816.7277,blink,0.378441,frown,0,neutral
1740095816.7588,neutral,0.378441,frown,0,neutral
1740095816.79,neutral,0.378441,frown,0,neutral
1740095816.8211,neutral,0.413755,frown,0,neutral
1740095816.8526,neutral,0.413755,frown,0,neutral
1740095816.8837,neutral,0.413755,frown,0,neutral
1740095816.9154,neutral,0.413755,frown,0,neutral
1740095816.947,neutral,0.385728,frown,0,neutral
1740095816.9785,neutral,0.385728,frown,0,neutral
1740095817.01,neutral,0.385728,frown,0,neutral
1740095817.0417,neutral,0.385728,frown,0,neutral
1740095817.0731,neutral,0.344227,frown,0,neutral
1740095817.1046,neutral,0.344227,frown,0,neutral
1740095817.1361,neutral,0.344227,frown,0,neutral
1740095817.1678,neutral,0.344227,frown,0,neutral
1740095817.1991,neutral,0.144835,frown,0,neutral
1740095817.2307,neutral,0.144835,frown,0,neutral
1740095817.2622,neutral,0.144835,frown,0,neutral
1740095817.2939,blink,0.144835,frown,0,neutral
1740095817.3258,blink,0.171239,frown,0,neutral
1740095817.3575,blink,0.171239,frown,0,neutral
1740095817.3889,blink,0.171239,frown,0,neutral
1740095817.4202,blink,0.171239,frown,0,neutral
1740095817.4515,neutral,0.345008,frown,0,neutral
1740095817.4834,neutral,0.345008,frown,0,neutral
1740095817.5147,neutral,0.345008,frown,0,neutral
1740095817.5465,neutral,0.345008,frown,0,neutral
1740095817.5782,neutral,0.428849,frown,0,neutral
1740095817.6097,neutral,0.428849,frown,0,neutral
1740095817.641,neutral,0.428849,frown,0,neutral
1740095817.673,neutral,0.428849,frown,0,neutral
1740095817.7049,neutral,0.696116,frown,0,neutral
1740095817.7368,neutral,0.696116,frown,0,neutral
1740095817.7687,neutral,0.696116,frown,0,neutral
1740095817.8,neutral,0.696116,frown,0,neutral
1740095817.8316,neutral,0.578154,surprise,0,neutral
1740095817.8631,neutral,0.578154,surprise,0,neutral
1740095817.8946,neutral,0.578154,surprise,0,neutral
1740095817.9261,neutral,0.578154,surprise,0,neutral
1740095817.9572,neutral,0.667869,surprise,0,neutral
1740095817.9884,neutral,0.667869,surprise,0,neutral
1740095818.0195,neutral,0.667869,surprise,0,neutral
1740095818.0508,neutral,0.667869,surprise,0,neutral
1740095818.0825,neutral,0.74962,surprise,0,neutral
1740095818.1144,neutral,0.74962,surprise,0,neutral
1740095818.1464,neutral,0.74962,surprise,0,neutral
1740095818.1781,neutral,0.74962,surprise,0,neutral
1740095818.2096,neutral,1,surprise,0,neutral
1740095818.2413,neutral,1,surprise,0,neutral
1740095818.2733,neutral,1,surprise,0,neutral
1740095818.3052,neutral,1,surprise,0,neutral
1740095818.3371,neutral,1,surprise,0,neutral
1740095818.3684,neutral,1,surprise,0,neutral
1740095818.3997,neutral,1,surprise,0,neutral
1740095818.4315,neutral,1,surprise,0,neutral
1740095818.463,neutral,0.883611,surprise,0,neutral
1740095818.4947,neutral,0.883611,surprise,0,neutral
1740095818.5262,neutral,0.883611,surprise,0,neutral
1740095818.5577,neutral,0.883611,surprise,0,neutral
1740095818.5893,neutral,0.868152,surprise,0,neutral
1740095818.6208,neutral,0.868152,surprise,0,neutral
1740095818.6525,neutral,0.868152,surprise,0,neutral
1740095818.6838,neutral,0.868152,surprise,0,neutral
1740095818.7157,neutral,0.730299,surprise,0,neutral
1740095818.7477,neutral,0.730299,surprise,0,neutral
1740095818.7792,neutral,0.730299,surprise,0,neutral
1740095818.8111,neutral,0.730299,surprise,0,neutral
1740095818.843,neutral,0.444103,surprise,0,neutral
1740095818.8748,neutral,0.444103,surprise,0,neutral
1740095818.9059,neutral,0.444103,surprise,0,neutral
1740095818.937,neutral,0.444103,surprise,0,neutral
1740095818.9685,neutral,0.42206,surprise,0,neutral
1740095818.9998,neutral,0.42206,surprise,0,neutral
1740095819.0318,neutral,0.42206,surprise,0,neutral
1740095819.0631,neutral,0.42206,surprise,0,neutral
1740095819.0948,neutral,0.919259,surprise,0,neutral
1740095819.1267,neutral,0.919259,surprise,0,neutral
1740095819.1586,neutral,0.919259,surprise,0,neutral
1740095819.1906,neutral,0.919259,surprise,0,neutral
1740095819.2225,neutral,1,surprise,0,neutral
1740095819.2544,neutral,1,surprise,0,neutral
1740095819.2863,neutral,1,surprise,0,neutral
1740095819.3183,neutral,1,surprise,0,neutral
1740095819.3502,neutral,0.422185,surprise,0,neutral
1740095819.3821,neutral,0.422185,surprise,0,neutral
1740095819.414,neutral,0.422185,surprise,0,neutral
1740095819.4451,neutral,0.422185,surprise,0,neutral
1740095819.4763,neutral,0,neutral,0.149056,laugh
1740095819.5076,neutral,0,neutral,0.149056,laugh
1740095819.5388,neutral,0,neutral,0.149056,laugh
1740095819.5701,neutral,0,neutral,0.149056,laugh
1740095819.6012,neutral,0,neutral,0.237521,laugh
1740095819.633,neutral,0,neutral,0.237521,laugh
1740095819.6649,neutral,0,neutral,0.237521,laugh
1740095819.6967,neutral,0,neutral,0.237521,laugh
1740095819.728,neutral,0,neutral,0.397883,laugh
1740095819.7594,neutral,0,neutral,0.397883,laugh
1740095819.7909,neutral,0,neutral,0.397883,laugh
1740095819.822,neutral,0,neutral,0.397883,laugh
1740095819.8533,neutral,0.465114,surprise,0,neutral
1740095819.8852,neutral,0.465114,surprise,0,neutral
1740095819.9164,neutral,0.465114,surprise,0,neutral
1740095819.9481,neutral,0.465114,surprise,0,neutral
1740095819.9794,neutral,0.767416,surprise,0,neutral
1740095820.0109,neutral,0.767416,surprise,0,neutral
1740095820.042,neutral,0.767416,surprise,0,neutral
1740095820.0736,neutral,0.767416,surprise,0,neutral
1740095820.1049,neutral,0.893447,surprise,0,neutral
1740095820.1364,neutral,0.893447,surprise,0,neutral
1740095820.1683,neutral,0.893447,surprise,0,neutral
1740095820.2002,neutral,0.893447,surprise,0,neutral
1740095820.2316,neutral,0.725201,surprise,0,neutral
1740095820.2633,neutral,0.725201,surprise,0,neutral
1740095820.295,neutral,0.725201,surprise,0,neutral
1740095820.3265,neutral,0.725201,surprise,0,neutral
1740095820.3579,neutral,0.260766,surprise,0,neutral
1740095820.3892,neutral,0.260766,surprise,0,neutral
1740095820.4203,neutral,0.260766,surprise,0,neutral
1740095820.4522,neutral,0.260766,surprise,0,neutral
1740095820.4841,neutral,0.108309,surprise,0,neutral
1740095820.5161,neutral,0.108309,surprise,0,neutral
1740095820.548,neutral,0.108309,surprise,0,neutral
1740095820.5799,neutral,0.108309,surprise,0,neutral
1740095820.6118,neutral,0,neutral,0,neutral
1740095820.6438,neutral,0,neutral,0,neutral
1740095820.6757,neutral,0,neutral,0,neutral
1740095820.7076,neutral,0,neutral,0,neutral
1740095820.7395,neutral,0,neutral,0,neutral
1740095820.771,neutral,0,neutral,0,neutral
1740095820.8026,neutral,0,neutral,0,neutral
1740095820.8337,neutral,0,neutral,0,neutral
1740095820.865,neutral,0,neutral,0,neutral
1740095820.8963,neutral,0,neutral,0,neutral
1740095820.9278,neutral,0,neutral,0,neutral
1740095820.959,neutral,0,neutral,0,neutral
1740095820.9905,neutral,0,neutral,1,smile
1740095821.0218,neutral,0,neutral,1,smile
1740095821.0531,neutral,0,neutral,1,smile
1740095821.085,neutral,0,neutral,1,smile
1740095821.117,neutral,0,neutral,1,smile
1740095821.1481,neutral,0,neutral,1,smile
1740095821.1796,neutral,0,neutral,1,smile
1740095821.2107,neutral,0,neutral,1,smile
1740095821.2423,neutral,0,neutral,1,smile
1740095821.2736,neutral,0,neutral,1,smile
1740095821.3051,neutral,0,neutral,1,smile
1740095821.3362,blink,0,neutral,1,smile
1740095821.3675,blink,0,neutral,1,smile
1740095821.3995,blink,0,neutral,1,smile
1740095821.4314,blink,0,neutral,1,smile
1740095821.4629,blink,0,neutral,1,smile
1740095821.4948,neutral,0,neutral,1,smile
1740095821.5265,neutral,0,neutral,1,smile
1740095821.5583,neutral,0,neutral,1,smile
1740095821.5902,neutral,0,neutral,1,smile
1740095821.6221,neutral,0,neutral,1,smile
1740095821.6536,neutral,0,neutral,1,smile
1740095821.685,blink,0,neutral,1,smile
1740095821.7165,blink,0,neutral,1,smile
1740095821.7476,blink,0,neutral,1,smile
1740095821.7789,blink,0,neutral,1,smile
1740095821.8106,blink,0,neutral,1,smile
1740095821.8418,neutral,0,neutral,1,smile
1740095821.8731,neutral,0,neutral,1,smile
1740095821.9044,neutral,0,neutral,1,smile
1740095821.9363,neutral,0,neutral,1,smile
1740095821.9678,neutral,0,neutral,1,smile
1740095821.999,neutral,0,neutral,1,smile
1740095822.0303,blink,0,neutral,1,smile
1740095822.062,blink,0,neutral,1,smile
1740095822.0931,blink,0,neutral,1,smile
1740095822.125,blink,0,neutral,1,smile
1740095822.157,blink,0,neutral,1,smile
1740095822.1881,neutral,0,neutral,1,smile
1740095822.2196,neutral,0,neutral,1,smile
1740095822.2507,blink,0,neutral,1,smile
1740095822.2819,blink,0,neutral,1,smile
1740095822.313,blink,0,neutral,1,smile
1740095822.3443,blink,0,neutral,1,smile
1740095822.3758,blink,0,neutral,0.496277,smile
1740095822.4069,neutral,0,neutral,0.496277,smile
1740095822.4381,neutral,0,neutral,0.496277,smile
1740095822.4694,blink,0,neutral,0.496277,smile
1740095822.5007,blink,0.624538,frown,0,neutral
1740095822.532,blink,0.624538,frown,0,neutral
1740095822.5633,blink,0.624538,frown,0,neutral
1740095822.5949,blink,0.624538,frown,0,neutral
1740095822.626,neutral,0.543027,frown,0,neutral
1740095822.6571,neutral,0.543027,frown,0,neutral
1740095822.6882,neutral,0.543027,frown,0,neutral
1740095822.7196,neutral,0.543027,frown,0,neutral
1740095822.7507,neutral,0.583486,frown,0,neutral
1740095822.7822,blink,0.583486,frown,0,neutral
1740095822.8137,blink,0.583486,frown,0,neutral
1740095822.8454,blink,0.583486,frown,0,neutral
1740095822.8771,blink,0.524913,frown,0,neutral
1740095822.9084,blink,0.524913,frown,0,neutral
1740095822.9395,neutral,0.524913,frown,0,neutral
1740095822.9706,neutral,0.524913,frown,0,neutral
1740095823.0019,neutral,0.332633,frown,0,neutral
1740095823.0335,blink,0.332633,frown,0,neutral
1740095823.0646,blink,0.332633,frown,0,neutral
1740095823.0961,blink,0.332633,frown,0,neutral
1740095823.1272,blink,0.272197,frown,0,neutral
1740095823.1587,blink,0.272197,frown,0,neutral
1740095823.1903,neutral,0.272197,frown,0,neutral
1740095823.2216,neutral,0.272197,frown,0,neutral
1740095823.2527,blink,0.307368,frown,0,neutral
1740095823.2838,blink,0.307368,frown,0,neutral
1740095823.3154,blink,0.307368,frown,0,neutral
1740095823.3465,blink,0.307368,frown,0,neutral
1740095823.3776,blink,0.345332,frown,0,neutral
1740095823.4093,neutral,0.345332,frown,0,neutral
1740095823.441,neutral,0.345332,frown,0,neutral
1740095823.4728,blink,0.345332,frown,0,neutral
1740095823.5043,blink,0.056759,frown,0,neutral
1740095823.5358,blink,0.056759,frown,0,neutral
1740095823.5673,blink,0.056759,frown,0,neutral
